molfrac,T
0.4891,303.15
0.4338,303.15
0.5662,303.15
0.3282,303.15
0.6718,303.15
0.2341,303.15
0.7659,303.15
0.1667,303.15
0.8333,303.15
0.099,303.15
0.901,303.15
0.0614,303.15
0.9386,303.15
0.0513,303.15
0.9487,303.15
0.0999,303.15
0.9001,303.15
0.149,303.15
0.851,303.15
0.2009,303.15
0.7991,303.15
0.2506,303.15
0.7494,303.15
0.2999,303.15
0.7001,303.15
0.3659,303.15
0.6341,303.15
0.407,303.15
0.593,303.15
0.4515,303.15
0.5485,303.15
0.4997,303.15
0.5003,303.15
0.5502,303.15
0.4498,303.15
0.6011,303.15
0.3989,303.15
0.6527,303.15
0.3473,303.15
0.702,303.15
0.298,303.15
0.7519,303.15
0.2481,303.15
0.802,303.15
0.198,303.15
0.9023,303.15
0.0977,303.15
0.9509,303.15
0.0491,303.15
0.0512,313.15
0.9488,313.15
0.1,313.15
0.9,313.15
0.149,313.15
0.851,313.15
0.2009,313.15
0.7991,313.15
0.2506,313.15
0.7494,313.15
0.2999,313.15
0.7001,313.15
0.3659,313.15
0.6341,313.15
0.407,313.15
0.593,313.15
0.4515,313.15
0.5485,313.15
0.4997,313.15
0.5003,313.15
0.5502,313.15
0.4498,313.15
0.6012,313.15
0.3988,313.15
0.6527,313.15
0.3473,313.15
0.7021,313.15
0.2979,313.15
0.7519,313.15
0.2481,313.15
0.8021,313.15
0.1979,313.15
0.8518,313.15
0.1482,313.15
0.9024,313.15
0.0976,313.15
0.951,313.15
0.049,313.15
0.0512,298.15
0.9488,298.15
0.1,298.15
0.9,298.15
0.149,298.15
0.851,298.15
0.2009,298.15
0.7991,298.15
0.2506,298.15
0.7494,298.15
0.2999,298.15
0.7001,298.15
0.3659,298.15
0.6341,298.15
0.407,298.15
0.593,298.15
0.4515,298.15
0.5485,298.15
0.4997,298.15
0.5003,298.15
0.5502,298.15
0.4498,298.15
0.6012,298.15
0.3988,298.15
0.6527,298.15
0.3473,298.15
0.7021,298.15
0.2979,298.15
0.7519,298.15
0.2481,298.15
0.8021,298.15
0.1979,298.15
0.9024,298.15
0.0976,298.15
0.0512,308.15
0.9488,308.15
0.1,308.15
0.9,308.15
0.149,308.15
0.851,308.15
0.2009,308.15
0.7991,308.15
0.2506,308.15
0.7494,308.15
0.2999,308.15
0.7001,308.15
0.3659,308.15
0.6341,308.15
0.407,308.15
0.593,308.15
0.4515,308.15
0.5485,308.15
0.4997,308.15
0.5003,308.15
0.5502,308.15
0.4498,308.15
0.6012,308.15
0.3988,308.15
0.6527,308.15
0.3473,308.15
0.7021,308.15
0.2979,308.15
0.7519,308.15
0.2481,308.15
0.8021,308.15
0.1979,308.15
0.8518,308.15
0.1482,308.15
0.9024,308.15
0.0976,308.15
0.951,308.15
0.049,308.15
0.8971,298.136
0.1029,298.136
0.68589,298.136
0.31411,298.136
0.1963,298.136
0.8037,298.136
0.09711,298.136
0.90289,298.136
0.395548,273.1
0.604452,273.1
0.395548,298.136
0.604452,298.136
0.395548,313.13
0.604452,313.13
0.395548,328.125
0.604452,328.125
0.395548,343.124
0.604452,343.124
0.0974,298.136
0.9026,298.136
0.1964,298.136
0.8036,298.136
0.6861,298.136
0.3139,298.136
0.8971,298.136
0.1029,298.136
0.8703,298.136
0.1297,298.136
0.7017,298.136
0.2983,298.136
0.6276,298.136
0.3724,298.136
0.5914,298.136
0.4086,298.136
0.51,298.136
0.49,298.136
0.4605,298.136
0.5395,298.136
0.3977,298.136
0.6023,298.136
0.3293,298.136
0.6707,298.136
0.3138,298.136
0.6862,298.136
0.2586,298.136
0.7414,298.136
0.1199,298.136
0.8801,298.136
0.0786,298.136
0.9214,298.136
0.038,298.136
0.962,298.136
0.6,298.136
0.4,298.136
0.4,298.136
0.6,298.136
0.2,298.136
0.8,298.136
0.101,288.147
0.899,288.147
0.101,293.145
0.899,293.145
0.101,303.143
0.899,303.143
0.101,313.14
0.899,313.14
0.101,323.137
0.899,323.137
0.245,288.147
0.755,288.147
0.245,293.145
0.755,293.145
0.245,303.143
0.755,303.143
0.245,313.14
0.755,313.14
0.245,323.137
0.755,323.137
0.433,288.147
0.567,288.147
0.433,293.145
0.567,293.145
0.433,303.143
0.567,303.143
0.433,313.14
0.567,313.14
0.433,323.137
0.567,323.137
0.653,288.147
0.347,288.147
0.653,293.145
0.347,293.145
0.653,303.143
0.347,303.143
0.653,313.14
0.347,313.14
0.7542,298.144
0.2458,298.144
0.0672,298.144
0.9328,298.144
0.1508,298.144
0.8492,298.144
0.2151,298.144
0.7849,298.144
0.3057,298.144
0.6943,298.144
0.5108,298.144
0.4892,298.144
0.6489,298.144
0.3511,298.144
0.8164,298.144
0.1836,298.144
0.9301,298.144
0.0699,298.144
0.85483,298
0.14517,298
0.78758,298
0.21242,298
0.72354,298
0.27646,298
0.60423,298
0.39577,298
0.49532,298
0.50468,298
0.44435,298
0.55565,298
0.39551,298
0.60449,298
0.34868,298
0.65132,298
0.30372,298
0.69628,298
0.219,298
0.781,298
0.14058,298
0.85942,298
0.10351,298
0.89649,298
0.06777,298
0.93223,298
0.85483,308
0.14517,308
0.78758,308
0.21242,308
0.72354,308
0.27646,308
0.60423,308
0.39577,308
0.49532,308
0.50468,308
0.44435,308
0.55565,308
0.39551,308
0.60449,308
0.34868,308
0.65132,308
0.30372,308
0.69628,308
0.219,308
0.781,308
0.14058,308
0.85942,308
0.10351,308
0.89649,308
0.06777,308
0.93223,308
0.85483,318
0.14517,318
0.78758,318
0.21242,318
0.72354,318
0.27646,318
0.60423,318
0.39577,318
0.49532,318
0.50468,318
0.44435,318
0.55565,318
0.39551,318
0.60449,318
0.34868,318
0.65132,318
0.30372,318
0.69628,318
0.219,318
0.781,318
0.14058,318
0.85942,318
0.10351,318
0.89649,318
0.06777,318
0.93223,318
0.5034,303.15
0.4966,303.15
0.9367,303.15
0.0633,303.15
0.8809,303.15
0.1191,303.15
0.8076,303.15
0.1924,303.15
0.6899,303.15
0.3101,303.15
0.6393,303.15
0.3607,303.15
0.5701,303.15
0.4299,303.15
0.4779,303.15
0.5221,303.15
0.3536,303.15
0.6464,303.15
0.3167,303.15
0.6833,303.15
0.26,303.15
0.74,303.15
0.2021,303.15
0.7979,303.15
0.1319,303.15
0.8681,303.15
0.0966,303.15
0.9034,303.15
0.0642,303.15
0.9358,303.15
0.0906,283.15
0.9094,283.15
0.1806,283.15
0.8194,283.15
0.272,283.15
0.728,283.15
0.3661,283.15
0.6339,283.15
0.4551,283.15
0.5449,283.15
0.549,283.15
0.451,283.15
0.633,283.15
0.367,283.15
0.7035,283.15
0.2965,283.15
0.7973,283.15
0.2027,283.15
0.9068,283.15
0.0932,283.15
0.0906,293.15
0.9094,293.15
0.1806,293.15
0.8194,293.15
0.272,293.15
0.728,293.15
0.3661,293.15
0.6339,293.15
0.4551,293.15
0.5449,293.15
0.549,293.15
0.451,293.15
0.633,293.15
0.367,293.15
0.7035,293.15
0.2965,293.15
0.7973,293.15
0.2027,293.15
0.9068,293.15
0.0932,293.15
0.0906,303.15
0.9094,303.15
0.1806,303.15
0.8194,303.15
0.272,303.15
0.728,303.15
0.3661,303.15
0.6339,303.15
0.4551,303.15
0.5449,303.15
0.549,303.15
0.451,303.15
0.633,303.15
0.367,303.15
0.7035,303.15
0.2965,303.15
0.7973,303.15
0.2027,303.15
0.9068,303.15
0.0932,303.15
0.0906,313.15
0.9094,313.15
0.1806,313.15
0.8194,313.15
0.272,313.15
0.728,313.15
0.3661,313.15
0.6339,313.15
0.4551,313.15
0.5449,313.15
0.549,313.15
0.451,313.15
0.633,313.15
0.367,313.15
0.7035,313.15
0.2965,313.15
0.7973,313.15
0.2027,313.15
0.9068,313.15
0.0932,313.15
0.8549,303.143
0.1451,303.143
0.7569,303.143
0.2431,303.143
0.6632,303.143
0.3368,303.143
0.5313,303.143
0.4687,303.143
0.4207,303.143
0.5793,303.143
0.3282,303.143
0.6718,303.143
0.2088,303.143
0.7912,303.143
0.132,303.143
0.868,303.143
0.0474,303.143
0.9526,303.143
0.261988,298.144
0.738012,298.144
0.369357,298.144
0.630643,298.144
0.522176,298.144
0.477824,298.144
0.577607,298.144
0.422393,298.144
0.627874,298.144
0.372126,298.144
0.662415,298.144
0.337585,298.144
0.708191,298.144
0.291809,298.144
0.756167,298.144
0.243833,298.144
0.79435,298.144
0.20565,298.144
0.9722,298.15
0.0278,298.15
0.9448,298.15
0.0552,298.15
0.9149,298.15
0.0851,298.15
0.8653,298.15
0.1347,298.15
0.805,298.15
0.195,298.15
0.759,298.15
0.241,298.15
0.7097,298.15
0.2903,298.15
0.6455,298.15
0.3545,298.15
0.5826,298.15
0.4174,298.15
0.5314,298.15
0.4686,298.15
0.4764,298.15
0.5236,298.15
0.4147,298.15
0.5853,298.15
0.369,298.15
0.631,298.15
0.292,298.15
0.708,298.15
0.2555,298.15
0.7445,298.15
0.1929,298.15
0.8071,298.15
0.1373,298.15
0.8627,298.15
0.0826,298.15
0.9174,298.15
0.0147,298.15
0.9853,298.15
0.4199,298.144
0.5801,298.144
0.5205,298.144
0.4795,298.144
0.6195,298.144
0.3805,298.144
0.1668,297.994
0.8332,297.994
0.3195,297.994
0.6805,297.994
0.5201,297.994
0.4799,297.994
0.6689,297.994
0.3311,297.994
0.8514,297.994
0.1486,297.994
0.159,317.989
0.841,317.989
0.3184,317.989
0.6816,317.989
0.521,317.989
0.479,317.989
0.6667,317.989
0.3333,317.989
0.9,303.15
0.1,303.15
0.8,303.15
0.2,303.15
0.7,303.15
0.3,303.15
0.5999,303.15
0.4001,303.15
0.4998,303.15
0.5002,303.15
0.3999,303.15
0.6001,303.15
0.2999,303.15
0.7001,303.15
0.2,303.15
0.8,303.15
0.1,303.15
0.9,303.15
0.9,313.15
0.1,313.15
0.8,313.15
0.2,313.15
0.7,313.15
0.3,313.15
0.5999,313.15
0.4001,313.15
0.4998,313.15
0.5002,313.15
0.3999,313.15
0.6001,313.15
0.2999,313.15
0.7001,313.15
0.2,313.15
0.8,313.15
0.1,313.15
0.9,313.15
0.9,323.15
0.1,323.15
0.8,323.15
0.2,323.15
0.7,323.15
0.3,323.15
0.5999,323.15
0.4001,323.15
0.4998,323.15
0.5002,323.15
0.3999,323.15
0.6001,323.15
0.2999,323.15
0.7001,323.15
0.2,323.15
0.8,323.15
0.1,323.15
0.9,323.15
0.9,333.15
0.1,333.15
0.8,333.15
0.2,333.15
0.7,333.15
0.3,333.15
0.5999,333.15
0.4001,333.15
0.4998,333.15
0.5002,333.15
0.3999,333.15
0.6001,333.15
0.2999,333.15
0.7001,333.15
0.2,333.15
0.8,333.15
0.1,333.15
0.9,333.15
0.9,343.15
0.1,343.15
0.8,343.15
0.2,343.15
0.7,343.15
0.3,343.15
0.5999,343.15
0.4001,343.15
0.4998,343.15
0.5002,343.15
0.3999,343.15
0.6001,343.15
0.2999,343.15
0.7001,343.15
0.2,343.15
0.8,343.15
0.1,343.15
0.9,343.15
0.9,353.15
0.1,353.15
0.8,353.15
0.2,353.15
0.7,353.15
0.3,353.15
0.5999,353.15
0.4001,353.15
0.4998,353.15
0.5002,353.15
0.3999,353.15
0.6001,353.15
0.2999,353.15
0.7001,353.15
0.2,353.15
0.8,353.15
0.1,353.15
0.9,353.15
0.1053,298.136
0.8947,298.136
0.2078,298.136
0.7922,298.136
0.2973,298.136
0.7027,298.136
0.413,298.136
0.587,298.136
0.5099,298.136
0.4901,298.136
0.5989,298.136
0.4011,298.136
0.7025,298.136
0.2975,298.136
0.7984,298.136
0.2016,298.136
0.9011,298.136
0.0989,298.136
0.1053,308.132
0.8947,308.132
0.2078,308.132
0.7922,308.132
0.2973,308.132
0.7027,308.132
0.413,308.132
0.587,308.132
0.5099,308.132
0.4901,308.132
0.5989,308.132
0.4011,308.132
0.7025,308.132
0.2975,308.132
0.7984,308.132
0.2016,308.132
0.9011,308.132
0.0989,308.132
0.1053,318.128
0.8947,318.128
0.2078,318.128
0.7922,318.128
0.2973,318.128
0.7027,318.128
0.413,318.128
0.587,318.128
0.5099,318.128
0.4901,318.128
0.5989,318.128
0.4011,318.128
0.7025,318.128
0.2975,318.128
0.7984,318.128
0.2016,318.128
0.9011,318.128
0.0989,318.128
0.0789,298.15
0.9211,298.15
0.434,298.15
0.566,298.15
0.5363,298.15
0.4637,298.15
0.6421,298.15
0.3579,298.15
0.755,298.15
0.245,298.15
0.8737,298.15
0.1263,298.15
0.339,303.15
0.661,303.15
0.434,303.15
0.566,303.15
0.5363,303.15
0.4637,303.15
0.6421,303.15
0.3579,303.15
0.755,303.15
0.245,303.15
0.8737,303.15
0.1263,303.15
0.0533,288.15
0.9467,288.15
0.0938,288.15
0.9062,288.15
0.1708,288.15
0.8292,288.15
0.2592,288.15
0.7408,288.15
0.346,288.15
0.654,288.15
0.4294,288.15
0.5706,288.15
0.5115,288.15
0.4885,288.15
0.5981,288.15
0.4019,288.15
0.6853,288.15
0.3147,288.15
0.7596,288.15
0.2404,288.15
0.8438,288.15
0.1562,288.15
0.9368,288.15
0.0632,288.15
0.0554,298.15
0.9446,298.15
0.1366,298.15
0.8634,298.15
0.22,298.15
0.78,298.15
0.2987,298.15
0.7013,298.15
0.4289,298.15
0.5711,298.15
0.5022,298.15
0.4978,298.15
0.5992,298.15
0.4008,298.15
0.677,298.15
0.323,298.15
0.7656,298.15
0.2344,298.15
0.8358,298.15
0.1642,298.15
0.9181,298.15
0.0819,298.15
0.9646,298.15
0.0354,298.15
0.0537,308.15
0.9463,308.15
0.1336,308.15
0.8664,308.15
0.2147,308.15
0.7853,308.15
0.2987,308.15
0.7013,308.15
0.3876,308.15
0.6124,308.15
0.4707,308.15
0.5293,308.15
0.5552,308.15
0.4448,308.15
0.6418,308.15
0.3582,308.15
0.7191,308.15
0.2809,308.15
0.7998,308.15
0.2002,308.15
0.877,308.15
0.123,308.15
0.965,308.15
0.035,308.15
0.1995,303.15
0.8005,303.15
0.2999,303.15
0.7001,303.15
0.3994,303.15
0.6006,303.15
0.5,303.15
0.5,303.15
0.5995,303.15
0.4005,303.15
0.7002,303.15
0.2998,303.15
0.7998,303.15
0.2002,303.15
0.9004,303.15
0.0996,303.15
0.1995,308.15
0.8005,308.15
0.2999,308.15
0.7001,308.15
0.3994,308.15
0.6006,308.15
0.5,308.15
0.5,308.15
0.5995,308.15
0.4005,308.15
0.7002,308.15
0.2998,308.15
0.7998,308.15
0.2002,308.15
0.1003,313.15
0.8997,313.15
0.1995,313.15
0.8005,313.15
0.2999,313.15
0.7001,313.15
0.3994,313.15
0.6006,313.15
0.5,313.15
0.5,313.15
0.5995,313.15
0.4005,313.15
0.7002,313.15
0.2998,313.15
0.7998,313.15
0.2002,313.15
0.1003,318.15
0.8997,318.15
0.1995,318.15
0.8005,318.15
0.2999,318.15
0.7001,318.15
0.3994,318.15
0.6006,318.15
0.5,318.15
0.5,318.15
0.5995,318.15
0.4005,318.15
0.7002,318.15
0.2998,318.15
0.7998,318.15
0.2002,318.15
0.9004,318.15
0.0996,318.15
0.1003,323.15
0.8997,323.15
0.1995,323.15
0.8005,323.15
0.2999,323.15
0.7001,323.15
0.3994,323.15
0.6006,323.15
0.5,323.15
0.5,323.15
0.5995,323.15
0.4005,323.15
0.7002,323.15
0.2998,323.15
0.7998,323.15
0.2002,323.15
0.9004,323.15
0.0996,323.15
0.1043,298.15
0.8957,298.15
0.2048,298.15
0.7952,298.15
0.3059,298.15
0.6941,298.15
0.4069,298.15
0.5931,298.15
0.5105,298.15
0.4895,298.15
0.6085,298.15
0.3915,298.15
0.7063,298.15
0.2937,298.15
0.8049,298.15
0.1951,298.15
0.9029,298.15
0.0971,298.15
0.1043,303.15
0.8957,303.15
0.2048,303.15
0.7952,303.15
0.3059,303.15
0.6941,303.15
0.4069,303.15
0.5931,303.15
0.5105,303.15
0.4895,303.15
0.6085,303.15
0.3915,303.15
0.7063,303.15
0.2937,303.15
0.8049,303.15
0.1951,303.15
0.9029,303.15
0.0971,303.15
0.1043,308.15
0.8957,308.15
0.2048,308.15
0.7952,308.15
0.3059,308.15
0.6941,308.15
0.4069,308.15
0.5931,308.15
0.5105,308.15
0.4895,308.15
0.6085,308.15
0.3915,308.15
0.7063,308.15
0.2937,308.15
0.8049,308.15
0.1951,308.15
0.9029,308.15
0.0971,308.15
0.8384,298.15
0.1616,298.15
0.6975,298.15
0.3025,298.15
0.5736,298.15
0.4264,298.15
0.4637,298.15
0.5363,298.15
0.3657,298.15
0.6343,298.15
0.2776,298.15
0.7224,298.15
0.1981,298.15
0.8019,298.15
0.126,298.15
0.874,298.15
0.0602,298.15
0.9398,298.15
0.8384,308.15
0.1616,308.15
0.6975,308.15
0.3025,308.15
0.5736,308.15
0.4264,308.15
0.4637,308.15
0.5363,308.15
0.3657,308.15
0.6343,308.15
0.2776,308.15
0.7224,308.15
0.1981,308.15
0.8019,308.15
0.126,308.15
0.874,308.15
0.0602,308.15
0.9398,308.15
0.8384,318.15
0.1616,318.15
0.6975,318.15
0.3025,318.15
0.5736,318.15
0.4264,318.15
0.4637,318.15
0.5363,318.15
0.3657,318.15
0.6343,318.15
0.2776,318.15
0.7224,318.15
0.1981,318.15
0.8019,318.15
0.126,318.15
0.874,318.15
0.0602,318.15
0.9398,318.15
0.095,298.15
0.905,298.15
0.1916,298.15
0.8084,298.15
0.289,298.15
0.711,298.15
0.3874,298.15
0.6126,298.15
0.5132,298.15
0.4868,298.15
0.5873,298.15
0.4127,298.15
0.6888,298.15
0.3112,298.15
0.7916,298.15
0.2084,298.15
0.8951,298.15
0.1049,298.15
0.095,303.15
0.905,303.15
0.1916,303.15
0.8084,303.15
0.289,303.15
0.711,303.15
0.3874,303.15
0.6126,303.15
0.5132,303.15
0.4868,303.15
0.5873,303.15
0.4127,303.15
0.6888,303.15
0.3112,303.15
0.7916,303.15
0.2084,303.15
0.8951,303.15
0.1049,303.15
0.953,298.136
0.047,298.136
0.911,298.136
0.089,298.136
0.814,298.136
0.186,298.136
0.665,298.136
0.335,298.136
0.478,298.136
0.522,298.136
0.41,298.136
0.59,298.136
0.349,298.136
0.651,298.136
0.298,298.136
0.702,298.136
0.257,298.136
0.743,298.136
0.188,298.136
0.812,298.136
0.133,298.136
0.867,298.136
0.09,298.136
0.91,298.136
0.055,298.136
0.945,298.136
0.975,298.136
0.953,318.128
0.047,318.128
0.911,318.128
0.089,318.128
0.814,318.128
0.186,318.128
0.665,318.128
0.335,318.128
0.478,318.128
0.522,318.128
0.41,318.128
0.59,318.128
0.349,318.128
0.651,318.128
0.298,318.128
0.702,318.128
0.257,318.128
0.743,318.128
0.188,318.128
0.812,318.128
0.133,318.128
0.867,318.128
0.09,318.128
0.91,318.128
0.055,318.128
0.945,318.128
0.025,318.128
0.975,318.128
0.953,338.124
0.047,338.124
0.911,338.124
0.089,338.124
0.814,338.124
0.186,338.124
0.665,338.124
0.335,338.124
0.478,338.124
0.522,338.124
0.41,338.124
0.59,338.124
0.349,338.124
0.651,338.124
0.298,338.124
0.702,338.124
0.257,338.124
0.743,338.124
0.188,338.124
0.812,338.124
0.133,338.124
0.867,338.124
0.09,338.124
0.91,338.124
0.055,338.124
0.945,338.124
0.025,338.124
0.975,338.124
0.814162,297.986
0.185838,297.986
0.67482,297.986
0.32518,297.986
0.566465,297.986
0.433535,297.986
0.479795,297.986
0.520205,297.986
0.408893,297.986
0.591107,297.986
0.349814,297.986
0.650186,297.986
0.299828,297.986
0.700172,297.986
0.256986,297.986
0.743014,297.986
0.219859,297.986
0.780141,297.986
0.187375,297.986
0.812625,297.986
0.158714,297.986
0.841286,297.986
0.133239,297.986
0.866761,297.986
0.110446,297.986
0.889554,297.986
0.0899329,297.986
0.910067,297.986
0.0713742,297.986
0.928626,297.986
0.0545032,297.986
0.945497,297.986
0.9609,297.986
0.97502,297.986
0.98801,297.986
0.09717,298.136
0.90283,298.136
0.09717,308.132
0.90283,308.132
0.09717,318.128
0.90283,318.128
0.2026,298.136
0.7974,298.136
0.2026,308.132
0.7974,308.132
0.2026,318.128
0.7974,318.128
0.3208,298.136
0.6792,298.136
0.3208,308.132
0.6792,308.132
0.3208,318.128
0.6792,318.128
0.4137,298.136
0.5863,298.136
0.4137,308.132
0.5863,308.132
0.4137,318.128
0.5863,318.128
0.5054,298.136
0.4946,298.136
0.5054,308.132
0.4946,308.132
0.5054,318.128
0.4946,318.128
0.5937,298.136
0.4063,298.136
0.5937,308.132
0.4063,308.132
0.5937,318.128
0.4063,318.128
0.6965,298.136
0.3035,298.136
0.6965,308.132
0.3035,308.132
0.6965,318.128
0.3035,318.128
0.8321,298.136
0.1679,298.136
0.8321,308.132
0.1679,308.132
0.8321,318.128
0.1679,318.128
0.9096,298.136
0.0904,298.136
0.9096,308.132
0.0904,308.132
0.9096,318.128
0.0904,318.128
0.4,298.136
0.6,298.136
0.6,298.136
0.4,298.136
0.8,298.136
0.2,298.136
0.814162,298.144
0.185838,298.144
0.67482,298.144
0.32518,298.144
0.9725,293.145
0.0594,293.145
0.9406,293.145
0.0965,293.145
0.9035,293.145
0.1408,293.145
0.8592,293.145
0.2628,293.145
0.7372,293.145
0.3526,293.145
0.6474,293.145
0.9725,303.143
0.0594,303.143
0.9406,303.143
0.0965,303.143
0.9035,303.143
0.1408,303.143
0.8592,303.143
0.2628,303.143
0.7372,303.143
0.3526,303.143
0.6474,303.143
0.0275,313.14
0.9725,313.14
0.0594,313.14
0.9406,313.14
0.1408,313.14
0.8592,313.14
0.2628,313.14
0.7372,313.14
0.0275,323.137
0.9725,323.137
0.0594,323.137
0.9406,323.137
0.0965,323.137
0.9035,323.137
0.1408,323.137
0.8592,323.137
0.2628,323.137
0.7372,323.137
0.4782,323.137
0.5218,323.137
0.98801,293.145
0.0119903,313.14
0.98801,313.14
0.0119903,333.134
0.98801,333.134
0.0119903,348.131
0.98801,348.131
0.0119903,363.126
0.98801,363.126
0.97502,293.145
0.02498,313.14
0.97502,313.14
0.02498,333.134
0.97502,333.134
0.02498,348.131
0.97502,348.131
0.02498,363.126
0.97502,363.126
0.9609,293.145
0.0390996,313.14
0.9609,313.14
0.0390996,333.134
0.9609,333.134
0.0390996,348.131
0.9609,348.131
0.0390996,363.126
0.9609,363.126
0.0545032,293.145
0.945497,293.145
0.0545032,313.14
0.945497,313.14
0.0545032,333.134
0.945497,333.134
0.0545032,348.131
0.945497,348.131
0.0545032,363.126
0.945497,363.126
0.0713742,293.145
0.928626,293.145
0.0713742,313.14
0.928626,313.14
0.0713742,333.134
0.928626,333.134
0.0713742,348.131
0.928626,348.131
0.0713742,363.126
0.928626,363.126
0.0899329,293.145
0.910067,293.145
0.0899329,313.14
0.910067,313.14
0.0899329,333.134
0.910067,333.134
0.0899329,348.131
0.910067,348.131
0.0899329,363.126
0.910067,363.126
0.110446,293.145
0.889554,293.145
0.110446,313.14
0.889554,313.14
0.110446,333.134
0.889554,333.134
0.110446,348.131
0.889554,348.131
0.110446,363.126
0.889554,363.126
0.133239,293.145
0.866761,293.145
0.133239,313.14
0.866761,313.14
0.133239,333.134
0.866761,333.134
0.133239,348.131
0.866761,348.131
0.133239,363.126
0.866761,363.126
0.158714,293.145
0.841286,293.145
0.158714,313.14
0.841286,313.14
0.158714,333.134
0.841286,333.134
0.158714,348.131
0.841286,348.131
0.158714,363.126
0.841286,363.126
0.187375,293.145
0.812625,293.145
0.187375,313.14
0.812625,313.14
0.187375,348.131
0.812625,348.131
0.187375,363.126
0.812625,363.126
0.219859,293.145
0.780141,293.145
0.219859,313.14
0.780141,313.14
0.219859,333.134
0.780141,333.134
0.219859,348.131
0.780141,348.131
0.219859,363.126
0.780141,363.126
0.256986,293.145
0.743014,293.145
0.256986,313.14
0.743014,313.14
0.256986,333.134
0.743014,333.134
0.256986,348.131
0.743014,348.131
0.256986,363.126
0.743014,363.126
0.299828,293.145
0.700172,293.145
0.299828,313.14
0.700172,313.14
0.299828,333.134
0.700172,333.134
0.299828,348.131
0.700172,348.131
0.299828,363.126
0.700172,363.126
0.349814,293.145
0.650186,293.145
0.349814,313.14
0.650186,313.14
0.349814,333.134
0.650186,333.134
0.349814,348.131
0.650186,348.131
0.349814,363.126
0.650186,363.126
0.408893,293.145
0.591107,293.145
0.408893,313.14
0.591107,313.14
0.408893,333.134
0.591107,333.134
0.408893,348.131
0.591107,348.131
0.408893,363.126
0.591107,363.126
0.479795,293.145
0.520205,293.145
0.479795,313.14
0.520205,313.14
0.479795,333.134
0.520205,333.134
0.479795,348.131
0.520205,348.131
0.479795,363.126
0.520205,363.126
0.566465,293.145
0.433535,293.145
0.566465,313.14
0.433535,313.14
0.566465,333.134
0.433535,333.134
0.566465,348.131
0.433535,348.131
0.566465,363.126
0.433535,363.126
0.67482,293.145
0.32518,293.145
0.67482,313.14
0.32518,313.14
0.67482,333.134
0.32518,333.134
0.67482,348.131
0.32518,348.131
0.67482,363.126
0.32518,363.126
0.814162,293.145
0.185838,293.145
0.814162,313.14
0.185838,313.14
0.814162,333.134
0.185838,333.134
0.814162,348.131
0.185838,348.131
0.814162,363.126
0.185838,363.126
0.05,293.145
0.95,293.145
0.05,298.144
0.95,298.144
0.05,303.143
0.95,303.143
0.05,308.142
0.95,308.142
0.05,313.14
0.95,313.14
0.15,293.145
0.85,293.145
0.15,298.144
0.85,298.144
0.15,303.143
0.85,303.143
0.15,308.142
0.85,308.142
0.15,313.14
0.85,313.14
0.25,293.145
0.75,293.145
0.25,298.144
0.75,298.144
0.25,303.143
0.75,303.143
0.25,308.142
0.75,308.142
0.25,313.14
0.75,313.14
0.35,293.145
0.65,293.145
0.35,298.144
0.65,298.144
0.35,303.143
0.65,303.143
0.35,308.142
0.65,308.142
0.35,313.14
0.65,313.14
0.48,293.145
0.52,293.145
0.73,298.144
0.27,298.144
0.73,303.143
0.27,303.143
0.9042,298.15
0.0958,298.15
0.7903,298.15
0.2097,298.15
0.6868,298.15
0.3132,298.15
0.591,298.15
0.409,298.15
0.2968,298.15
0.7032,298.15
0.1947,298.15
0.8053,298.15
0.0979,298.15
0.9021,298.15
0.97502,298.15
0.0545032,298.15
0.945497,298.15
0.0899329,298.15
0.910067,298.15
0.133239,298.15
0.866761,298.15
0.187375,298.15
0.812625,298.15
0.256986,298.15
0.743014,298.15
0.349814,298.15
0.650186,298.15
0.479795,298.15
0.520205,298.15
0.97502,303.15
0.0545032,303.15
0.945497,303.15
0.0899329,303.15
0.910067,303.15
0.133239,303.15
0.866761,303.15
0.187375,303.15
0.812625,303.15
0.256986,303.15
0.743014,303.15
0.349814,303.15
0.650186,303.15
0.479795,303.15
0.520205,303.15
0.0545032,308.15
0.945497,308.15
0.0899329,308.15
0.910067,308.15
0.133239,308.15
0.866761,308.15
0.349814,308.15
0.650186,308.15
0.479795,308.15
0.520205,308.15
0.02498,313.15
0.97502,313.15
0.0545032,313.15
0.945497,313.15
0.0899329,313.15
0.910067,313.15
0.133239,313.15
0.866761,313.15
0.187375,313.15
0.812625,313.15
0.256986,313.15
0.743014,313.15
0.349814,313.15
0.650186,313.15
0.479795,313.15
0.520205,313.15
0.02498,318.15
0.97502,318.15
0.0545032,318.15
0.945497,318.15
0.0899329,318.15
0.910067,318.15
0.133239,318.15
0.866761,318.15
0.187375,318.15
0.812625,318.15
0.479795,318.15
0.520205,318.15
0.1,303.15
0.9,303.15
0.2003,303.15
0.7997,303.15
0.3023,303.15
0.6977,303.15
0.3494,303.15
0.6506,303.15
0.4044,303.15
0.5956,303.15
0.5003,303.15
0.4997,303.15
0.5974,303.15
0.4026,303.15
0.6975,303.15
0.3025,303.15
0.7981,303.15
0.2019,303.15
0.8999,303.15
0.1001,303.15
0.1,308.15
0.9,308.15
0.2003,308.15
0.7997,308.15
0.3023,308.15
0.6977,308.15
0.3494,308.15
0.6506,308.15
0.4044,308.15
0.5956,308.15
