MolFrac_1,T
0.9488,303.15
0.9502,313.15
0.0498,313.15
1,313.15
1,313.15
0.8368,313.15
0.1632,313.15
0.7416,313.15
0.2584,313.15
0.6258,313.15
0.3742,313.15
0.5724,313.15
0.4276,313.15
0.4536,313.15
0.5464,313.15
0.3879,313.15
0.6121,313.15
0.2543,313.15
0.7457,313.15
0.1375,313.15
0.8625,313.15
0.0512,313.15
0.9488,313.15
0.8368,298.15
0.1632,298.15
1,298.15
1,298.15
0.7416,298.15
0.2584,298.15
0.6258,298.15
0.3742,298.15
0.5724,298.15
0.4276,298.15
0.4536,298.15
0.5464,298.15
0.3879,298.15
0.6121,298.15
0.2543,298.15
0.7457,298.15
0.1375,298.15
0.8625,298.15
0.8368,308.15
0.1632,308.15
1,308.15
1,308.15
0.7416,308.15
0.2584,308.15
0.6258,308.15
0.3742,308.15
0.5724,308.15
0.4276,308.15
0.4536,308.15
0.5464,308.15
0.3879,308.15
0.6121,308.15
0.2543,308.15
0.7457,308.15
0.1375,308.15
0.8625,308.15
0.8368,318.15
0.1632,318.15
1,318.15
1,318.15
0.7416,318.15
0.2584,318.15
0.6258,318.15
0.3742,318.15
0.5724,318.15
0.4276,318.15
0.4536,318.15
0.5464,318.15
0.3879,318.15
0.6121,318.15
0.2543,318.15
0.7457,318.15
0.1375,318.15
0.8625,318.15
0.8368,323.15
0.1632,323.15
1,323.15
1,323.15
0.7416,323.15
0.2584,323.15
0.6258,323.15
0.3742,323.15
0.5724,323.15
0.4276,323.15
0.4536,323.15
0.5464,323.15
0.3879,323.15
0.6121,323.15
0.2543,323.15
0.7457,323.15
0.1375,323.15
0.8625,323.15
0.8983,298.15
0.1017,298.15
1,298.15
1,298.15
0.7994,298.15
0.2006,298.15
0.6994,298.15
0.3006,298.15
0.6026,298.15
0.3974,298.15
0.5016,298.15
0.4984,298.15
0.4014,298.15
0.5986,298.15
0.3046,298.15
0.6954,298.15
0.1989,298.15
0.8011,298.15
0.1043,298.15
0.8957,298.15
0.8983,303.15
0.1017,303.15
1,303.15
1,303.15
0.7994,303.15
0.2006,303.15
0.6994,303.15
0.3006,303.15
0.6026,303.15
0.3974,303.15
0.5016,303.15
0.4984,303.15
0.4014,303.15
0.5986,303.15
0.3046,303.15
0.6954,303.15
0.1989,303.15
0.8011,303.15
0.1043,303.15
0.8957,303.15
0.8983,308.15
0.1017,308.15
1,308.15
1,308.15
0.7994,308.15
0.2006,308.15
0.6994,308.15
0.3006,308.15
0.6026,308.15
0.3974,308.15
0.5017,308.15
0.4983,308.15
0.4014,308.15
0.5986,308.15
0.3046,308.15
0.6954,308.15
0.1989,308.15
0.8011,308.15
0.1043,308.15
0.8957,308.15
0.8983,313.15
0.1017,313.15
1,313.15
1,313.15
0.7994,313.15
0.2006,313.15
0.6994,313.15
0.3006,313.15
0.6026,313.15
0.3974,313.15
0.5017,313.15
0.4983,313.15
0.4014,313.15
0.5986,313.15
0.3046,313.15
0.6954,313.15
0.1989,313.15
0.8011,313.15
0.1043,313.15
0.8957,313.15
0.8983,318.15
0.1017,318.15
1,318.15
1,318.15
0.7994,318.15
0.2006,318.15
0.6994,318.15
0.3006,318.15
0.6026,318.15
0.3974,318.15
0.5017,318.15
0.4983,318.15
0.4014,318.15
0.5986,318.15
0.3046,318.15
0.6954,318.15
0.1989,318.15
0.8011,318.15
0.1043,318.15
0.8957,318.15
0.9278,293.15
0.0722,293.15
1,293.15
1,293.15
0.8552,293.15
0.1448,293.15
0.7714,293.15
0.2286,293.15
0.6974,293.15
0.3026,293.15
0.5898,293.15
0.4102,293.15
0.4938,293.15
0.5062,293.15
0.3974,293.15
0.6026,293.15
0.2948,293.15
0.7052,293.15
0.2026,293.15
0.7974,293.15
0.099,293.15
0.901,293.15
0.0494,293.15
0.9506,293.15
0.3933,298.15
0.6067,298.15
1,298.15
1,298.15
0.3013,298.15
0.6987,298.15
0.158,298.15
0.842,298.15
0.0752,298.15
0.9248,298.15
0.0385,298.15
0.9615,298.15
0.9532,303.15
0.0468,303.15
1,303.15
1,303.15
0.1061,303.15
0.8939,303.15
0.0564,303.15
0.9436,303.15
0.9039,293.15
0.0961,293.15
1,293.15
1,293.15
0.807,293.15
0.193,293.15
0.7091,293.15
0.2909,293.15
0.6106,293.15
0.3894,293.15
0.511,293.15
0.489,293.15
0.4107,293.15
0.5893,293.15
0.3094,293.15
0.6906,293.15
0.2072,293.15
0.7928,293.15
0.104,293.15
0.896,293.15
0.9039,298.15
0.0961,298.15
1,298.15
1,298.15
0.807,298.15
0.193,298.15
0.7091,298.15
0.2909,298.15
0.6106,298.15
0.3894,298.15
0.511,298.15
0.489,298.15
0.4107,298.15
0.5893,298.15
0.3094,298.15
0.6906,298.15
0.2072,298.15
0.7928,298.15
0.104,298.15
0.896,298.15
0.9039,303.15
0.0961,303.15
1,303.15
1,303.15
0.807,303.15
0.193,303.15
0.7091,303.15
0.2909,303.15
0.6106,303.15
0.3894,303.15
0.511,303.15
0.489,303.15
0.4107,303.15
0.5893,303.15
0.3094,303.15
0.6906,303.15
0.2072,303.15
0.7928,303.15
0.104,303.15
0.896,303.15
0.9039,313.15
0.0961,313.15
1,313.15
1,313.15
0.807,313.15
0.193,313.15
0.7091,313.15
0.2909,313.15
0.6106,313.15
0.3894,313.15
0.511,313.15
0.489,313.15
0.4107,313.15
0.5893,313.15
0.3094,313.15
0.6906,313.15
0.2072,313.15
0.7928,313.15
0.104,313.15
0.896,313.15
0.9039,323.15
0.0961,323.15
1,323.15
1,323.15
0.807,323.15
0.193,323.15
0.7091,323.15
0.2909,323.15
0.6106,323.15
0.3894,323.15
0.511,323.15
0.489,323.15
0.4107,323.15
0.5893,323.15
0.3094,323.15
0.6906,323.15
0.2072,323.15
0.7928,323.15
0.104,323.15
0.896,323.15
0.9039,293.15
0.0961,293.15
1,293.15
1,293.15
0.807,293.15
0.193,293.15
0.7091,293.15
0.2909,293.15
0.6106,293.15
0.3894,293.15
0.511,293.15
0.489,293.15
0.4107,293.15
0.5893,293.15
0.3094,293.15
0.6906,293.15
0.2072,293.15
0.7928,293.15
0.104,293.15
0.896,293.15
0.9039,298.15
0.0961,298.15
1,298.15
1,298.15
0.807,298.15
0.193,298.15
0.7091,298.15
0.2909,298.15
0.6106,298.15
0.3894,298.15
0.511,298.15
0.489,298.15
0.4107,298.15
0.5893,298.15
0.3094,298.15
0.6906,298.15
0.2072,298.15
0.7928,298.15
0.104,298.15
0.896,298.15
0.9039,303.15
0.0961,303.15
1,303.15
1,303.15
0.807,303.15
0.193,303.15
0.7091,303.15
0.2909,303.15
0.6106,303.15
0.3894,303.15
0.511,303.15
0.489,303.15
0.4107,303.15
0.5893,303.15
0.3094,303.15
0.6906,303.15
0.2072,303.15
0.7928,303.15
0.104,303.15
0.896,303.15
0.9039,313.15
0.0961,313.15
1,313.15
1,313.15
0.807,313.15
0.193,313.15
0.7091,313.15
0.2909,313.15
0.6106,313.15
0.3894,313.15
0.511,313.15
0.489,313.15
0.4107,313.15
0.5893,313.15
0.3094,313.15
0.6906,313.15
0.2072,313.15
0.7928,313.15
0.104,313.15
0.896,313.15
0.9039,323.15
0.0961,323.15
1,323.15
1,323.15
0.807,323.15
0.193,323.15
0.7091,323.15
0.2909,323.15
0.6106,323.15
0.3894,323.15
0.511,323.15
0.489,323.15
0.4107,323.15
0.5893,323.15
0.3094,323.15
0.6906,323.15
0.2072,323.15
0.7928,323.15
0.104,323.15
0.896,323.15
0.0988,298.15
0.9012,298.15
1,298.15
1,298.15
0.1965,298.15
0.8035,298.15
0.2919,298.15
0.7081,298.15
0.3955,298.15
0.6045,298.15
0.4961,298.15
0.5039,298.15
0.5978,298.15
0.4022,298.15
0.6964,298.15
0.3036,298.15
0.7945,298.15
0.2055,298.15
0.8982,298.15
0.1018,298.15
0.0988,313.15
0.9012,313.15
1,313.15
1,313.15
0.1965,313.15
0.8035,313.15
0.2919,313.15
0.7081,313.15
0.3955,313.15
0.6045,313.15
0.4961,313.15
0.5039,313.15
0.5978,313.15
0.4022,313.15
0.6964,313.15
0.3036,313.15
0.7945,313.15
0.2055,313.15
0.8982,313.15
0.1018,313.15
0.9735,308.15
0.0265,308.15
1,308.15
1,308.15
0.9476,308.15
0.0524,308.15
0.9254,308.15
0.0746,308.15
0.901,308.15
0.099,308.15
0.8485,308.15
0.1515,308.15
0.803,308.15
0.197,308.15
0.7086,308.15
0.2914,308.15
0.6089,308.15
0.3911,308.15
0.4763,308.15
0.5237,308.15
0.4003,308.15
0.5997,308.15
0.3096,308.15
0.6904,308.15
0.2122,308.15
0.7878,308.15
0.1123,308.15
0.8877,308.15
0.0695,308.15
0.9305,308.15
0.0519,308.15
0.9481,308.15
0.0259,308.15
0.9741,308.15
0.11188,298.15
0.88812,298.15
1,298.15
1,298.15
0.22085,298.15
0.77915,298.15
0.32702,298.15
0.67298,298.15
0.43049,298.15
0.56951,298.15
0.53136,298.15
0.46864,298.15
0.62973,298.15
0.37027,298.15
0.7257,298.15
0.2743,298.15
0.81934,298.15
0.18066,298.15
0.91075,298.15
0.08925,298.15
0.04004,283.15
0.95996,283.15
1,283.15
1,283.15
0.07668,283.15
0.92332,283.15
0.17196,283.15
0.82804,283.15
0.24281,283.15
0.75719,283.15
0.34201,283.15
0.65799,283.15
0.42427,283.15
0.57573,283.15
0.50901,283.15
0.49099,283.15
0.59268,283.15
0.40732,283.15
0.66019,283.15
0.33981,283.15
0.77022,283.15
0.22978,283.15
0.81154,283.15
0.18846,283.15
0.24878,293.15
0.75122,293.15
1,293.15
1,293.15
0.33755,293.15
0.66245,293.15
0.42818,293.15
0.57182,293.15
0.50847,293.15
0.49153,293.15
0.59543,293.15
0.40457,293.15
0.67672,293.15
0.32328,293.15
0.76478,293.15
0.23522,293.15
0.80672,293.15
0.19328,293.15
0.03689,303.15
0.96311,303.15
1,303.15
1,303.15
0.08234,303.15
0.91766,303.15
0.17736,303.15
0.82264,303.15
0.2433,303.15
0.7567,303.15
0.34166,303.15
0.65834,303.15
0.42276,303.15
0.57724,303.15
0.51423,303.15
0.48577,303.15
0.58981,303.15
0.41019,303.15
0.67262,303.15
0.32738,303.15
0.76041,303.15
0.23959,303.15
0.8168,303.15
0.1832,303.15
0.8829,303.15
0.1171,303.15
0.94972,303.15
0.05028,303.15
0.17065,313.15
0.82935,313.15
1,313.15
1,313.15
0.34142,313.15
0.65858,313.15
0.42336,313.15
0.57664,313.15
0.51043,313.15
0.48957,313.15
0.59123,313.15
0.40877,313.15
0.67172,313.15
0.32828,313.15
0.77056,313.15
0.22944,313.15
0.81377,313.15
0.18623,313.15
0.87863,313.15
0.12137,313.15
0.94634,313.15
0.05366,313.15
0.59402,303.15
0.40598,303.15
1,303.15
1,303.15
0.70008,303.15
0.29992,303.15
0.80615,303.15
0.19385,303.15
0.89007,303.15
0.10993,303.15
0.94686,303.15
0.05314,303.15
0.04399,313.15
0.95601,313.15
1,313.15
1,313.15
0.11884,313.15
0.88116,313.15
0.19681,313.15
0.80319,313.15
0.29411,313.15
0.70589,313.15
0.40397,313.15
0.59603,313.15
0.4883,313.15
0.5117,313.15
0.60055,313.15
0.39945,313.15
0.69615,313.15
0.30385,313.15
0.80944,313.15
0.19056,313.15
0.90001,313.15
0.09999,313.15
0.03351,283.15
0.96649,283.15
1,283.15
1,283.15
0.11157,283.15
0.88843,283.15
0.19256,283.15
0.80744,283.15
0.29159,283.15
0.70841,283.15
0.49553,283.15
0.50447,283.15
0.51714,283.15
0.48286,283.15
0.58325,283.15
0.41675,283.15
0.69731,283.15
0.30269,283.15
0.80596,283.15
0.19404,283.15
0.87568,283.15
0.12432,283.15
0.94812,283.15
0.05188,283.15
0.04689,293.15
0.95311,293.15
1,293.15
1,293.15
0.11077,293.15
0.88923,293.15
0.19581,293.15
0.80419,293.15
0.29062,293.15
0.70938,293.15
0.402,293.15
0.598,293.15
0.4906,293.15
0.5094,293.15
0.66741,293.15
0.33259,293.15
0.70683,293.15
0.29317,293.15
0.80063,293.15
0.19937,293.15
0.89403,293.15
0.10597,293.15
0.94797,293.15
0.05203,293.15
0.03301,303.15
0.96699,303.15
0.10883,303.15
0.89117,303.15
0.19238,303.15
0.80762,303.15
0.29362,303.15
0.70638,303.15
0.40149,303.15
0.59851,303.15
0.49029,303.15
0.50971,303.15
0.94043,313.15
0.05957,313.15
0.38246,298.15
0.61754,298.15
1,298.15
1,298.15
0.49067,298.15
0.50933,298.15
0.59101,298.15
0.40899,298.15
0.6843,298.15
0.3157,298.15
0.77126,298.15
0.22874,298.15
0.85251,298.15
0.14749,298.15
0.9286,298.15
0.0714,298.15
0.06697,283.15
0.93303,283.15
1,283.15
1,283.15
0.12235,283.15
0.87765,283.15
0.21714,283.15
0.78286,283.15
0.31076,283.15
0.68924,283.15
0.40358,283.15
0.59642,283.15
0.50462,283.15
0.49538,283.15
0.59301,283.15
0.40699,283.15
0.69487,283.15
0.30513,283.15
0.79072,283.15
0.20928,283.15
0.89835,283.15
0.10165,283.15
0.9329,283.15
0.0671,283.15
0.20803,293.15
0.79197,293.15
1,293.15
1,293.15
0.30978,293.15
0.69022,293.15
0.40691,293.15
0.59309,293.15
0.50355,293.15
0.49645,293.15
0.59811,293.15
0.40189,293.15
0.69051,293.15
0.30949,293.15
0.79632,293.15
0.20368,293.15
0.89602,293.15
0.10398,293.15
0.9434,293.15
0.0566,293.15
0.21973,303.15
0.78027,303.15
1,303.15
1,303.15
0.29904,303.15
0.70096,303.15
0.38261,303.15
0.61739,303.15
0.49838,303.15
0.50162,303.15
0.61072,303.15
0.38928,303.15
0.6969,303.15
0.3031,303.15
0.80376,303.15
0.19624,303.15
0.89196,303.15
0.10804,303.15
0.93498,303.15
0.06502,303.15
0.10712,313.15
0.89288,313.15
1,313.15
1,313.15
0.21453,313.15
0.78547,313.15
0.28815,313.15
0.71185,313.15
0.4028,313.15
0.5972,313.15
0.50277,313.15
0.49723,313.15
0.5955,313.15
0.4045,313.15
0.68975,313.15
0.31025,313.15
0.78978,313.15
0.21022,313.15
0.89454,313.15
0.10546,313.15
0.9681,313.15
0.0319,313.15
0.137,298.15
0.863,298.15
1,298.15
1,298.15
0.25,298.15
0.75,298.15
0.334,298.15
0.666,298.15
0.41,298.15
0.59,298.15
0.516,298.15
0.484,298.15
0.622,298.15
0.378,298.15
0.689,298.15
0.311,298.15
0.799,298.15
0.201,298.15
0.896,298.15
0.104,298.15
0.105,323.15
0.895,323.15
1,323.15
1,323.15
0.155,323.15
0.845,323.15
0.199,323.15
0.801,323.15
0.288,323.15
0.712,323.15
0.425,323.15
0.575,323.15
0.497,323.15
0.503,323.15
0.597,323.15
0.403,323.15
0.73,323.15
0.27,323.15
0.815,323.15
0.185,323.15
0.896,323.15
0.104,323.15
0.05375,298.15
0.94625,298.15
1,298.15
1,298.15
0.11332,298.15
0.88668,298.15
0.17972,298.15
0.82028,298.15
0.25418,298.15
0.74582,298.15
0.33828,298.15
0.66172,298.15
0.43401,298.15
0.56599,298.15
0.82146,298.15
0.17854,298.15
0.05379,283.15
0.94621,283.15
1,283.15
1,283.15
0.09719,283.15
0.90281,283.15
0.2113,283.15
0.7887,283.15
0.29676,283.15
0.70324,283.15
0.40555,283.15
0.59445,283.15
0.48647,283.15
0.51353,283.15
0.59711,283.15
0.40289,283.15
0.69485,283.15
0.30515,283.15
0.82571,283.15
0.17429,283.15
0.87486,283.15
0.12514,283.15
0.9456,283.15
0.0544,283.15
0.09986,293.15
0.90014,293.15
1,293.15
1,293.15
0.14531,293.15
0.85469,293.15
0.21381,293.15
0.78619,293.15
0.29467,293.15
0.70533,293.15
0.39904,293.15
0.60096,293.15
0.48772,293.15
0.51228,293.15
0.59651,293.15
0.40349,293.15
0.6885,293.15
0.3115,293.15
0.82494,293.15
0.17506,293.15
0.87722,293.15
0.12278,293.15
0.95418,293.15
0.04582,293.15
0.04309,303.15
0.95691,303.15
1,303.15
1,303.15
0.10384,303.15
0.89616,303.15
0.20816,303.15
0.79184,303.15
0.29553,303.15
0.70447,303.15
0.39262,303.15
0.60738,303.15
0.49699,303.15
0.50301,303.15
0.5918,303.15
0.4082,303.15
0.69908,303.15
0.30092,303.15
0.81029,303.15
0.18971,303.15
0.88763,303.15
0.11237,303.15
0.91994,303.15
0.08006,303.15
0.04639,313.15
0.95361,313.15
1,313.15
1,313.15
0.10489,313.15
0.89511,313.15
0.21098,313.15
0.78902,313.15
0.29771,313.15
0.70229,313.15
0.37867,313.15
0.62133,313.15
0.49586,313.15
0.50414,313.15
0.65115,313.15
0.34885,313.15
0.69794,313.15
0.30206,313.15
0.81679,313.15
0.18321,313.15
0.88031,313.15
0.11969,313.15
0.93844,313.15
0.06156,313.15
0.03801,298.15
0.96199,298.15
1,298.15
1,298.15
0.08163,298.15
0.91837,298.15
0.13223,298.15
0.86777,298.15
0.1916,298.15
0.8084,298.15
0.26228,298.15
0.73772,298.15
0.3478,298.15
0.6522,298.15
0.45342,298.15
0.54658,298.15
0.58713,298.15
0.41287,298.15
0.7619,298.15
0.2381,298.15
0.8709,273.15
0.1291,273.15
1,273.15
1,273.15
0.7473,273.15
0.2527,273.15
0.6296,273.15
0.3704,273.15
0.5258,273.15
0.4742,273.15
0.4256,273.15
0.5744,273.15
0.3298,273.15
0.6702,273.15
0.2425,273.15
0.7575,273.15
0.1578,273.15
0.8422,273.15
0.0748,273.15
0.9252,273.15
0.8709,278.15
0.1291,278.15
1,278.15
1,278.15
0.7473,278.15
0.2527,278.15
0.6296,278.15
0.3704,278.15
0.5258,278.15
0.4742,278.15
0.4256,278.15
0.5744,278.15
0.3298,278.15
0.6702,278.15
0.2425,278.15
0.7575,278.15
0.1578,278.15
0.8422,278.15
0.0748,278.15
0.9252,278.15
0.8709,283.15
0.1291,283.15
1,283.15
1,283.15
0.7473,283.15
0.2527,283.15
0.6296,283.15
0.3704,283.15
0.5258,283.15
0.4742,283.15
0.4256,283.15
0.5744,283.15
0.3298,283.15
0.6702,283.15
0.2425,283.15
0.7575,283.15
0.1578,283.15
0.8422,283.15
0.0748,283.15
0.9252,283.15
0.8709,288.15
0.1291,288.15
1,288.15
1,288.15
0.7473,288.15
0.2527,288.15
0.6296,288.15
0.3704,288.15
0.5258,288.15
0.4742,288.15
0.4256,288.15
0.5744,288.15
0.3298,288.15
0.6702,288.15
0.2425,288.15
0.7575,288.15
0.1578,288.15
0.8422,288.15
0.0748,288.15
0.9252,288.15
0.8709,293.15
0.1291,293.15
1,293.15
1,293.15
0.7473,293.15
0.2527,293.15
0.6296,293.15
0.3704,293.15
0.5258,293.15
0.4742,293.15
0.4256,293.15
0.5744,293.15
0.3298,293.15
0.6702,293.15
0.2425,293.15
0.7575,293.15
0.1578,293.15
0.8422,293.15
0.0748,293.15
0.9252,293.15
0.8709,298.15
0.1291,298.15
1,298.15
1,298.15
0.7473,298.15
0.2527,298.15
0.6296,298.15
0.3704,298.15
0.5258,298.15
0.4742,298.15
0.4256,298.15
0.5744,298.15
0.3298,298.15
0.6702,298.15
0.2425,298.15
0.7575,298.15
0.1578,298.15
0.8422,298.15
0.0748,298.15
0.9252,298.15
0.8709,303.15
0.1291,303.15
1,303.15
1,303.15
0.7473,303.15
0.2527,303.15
0.6296,303.15
0.3704,303.15
0.5258,303.15
0.4742,303.15
0.4256,303.15
0.5744,303.15
0.3298,303.15
0.6702,303.15
0.2425,303.15
0.7575,303.15
0.1578,303.15
0.8422,303.15
0.0748,303.15
0.9252,303.15
0.8709,308.15
0.1291,308.15
1,308.15
1,308.15
0.7473,308.15
0.2527,308.15
0.6296,308.15
0.3704,308.15
0.5258,308.15
0.4742,308.15
0.4256,308.15
0.5744,308.15
0.3298,308.15
0.6702,308.15
0.2425,308.15
0.7575,308.15
0.1578,308.15
0.8422,308.15
0.0748,308.15
0.9252,308.15
0.8709,313.15
0.1291,313.15
1,313.15
1,313.15
0.7473,313.15
0.2527,313.15
0.6296,313.15
0.3704,313.15
0.5258,313.15
0.4742,313.15
0.4256,313.15
0.5744,313.15
0.3298,313.15
0.6702,313.15
0.2425,313.15
0.7575,313.15
0.1578,313.15
0.8422,313.15
0.0748,313.15
0.9252,313.15
0.8709,318.15
0.1291,318.15
1,318.15
1,318.15
0.7473,318.15
0.2527,318.15
0.6296,318.15
0.3704,318.15
0.5258,318.15
0.4742,318.15
0.4256,318.15
0.5744,318.15
0.3298,318.15
0.6702,318.15
0.2425,318.15
0.7575,318.15
0.1578,318.15
0.8422,318.15
0.0748,318.15
0.9252,318.15
0.8709,323.15
0.1291,323.15
1,323.15
1,323.15
0.7473,323.15
0.2527,323.15
0.6296,323.15
0.3704,323.15
0.5258,323.15
0.4742,323.15
0.4256,323.15
0.5744,323.15
0.3298,323.15
0.6702,323.15
0.2425,323.15
0.7575,323.15
0.1578,323.15
0.8422,323.15
0.0748,323.15
0.9252,323.15
0.08373,298.15
0.91627,298.15
1,298.15
1,298.15
0.17055,298.15
0.82945,298.15
0.26062,298.15
0.73938,298.15
0.35413,298.15
0.64587,298.15
0.45129,298.15
0.54871,298.15
0.55231,298.15
0.44769,298.15
0.65743,298.15
0.34257,298.15
0.76689,298.15
0.23311,298.15
0.88098,298.15
0.11902,298.15
0.29538,298.15
0.70462,298.15
1,298.15
1,298.15
0.39471,298.15
0.60529,298.15
0.59468,298.15
0.40532,298.15
0.69534,298.15
0.30466,298.15
0.89799,298.15
0.10201,298.15
0.04484,283.15
0.95516,283.15
1,283.15
1,283.15
0.10214,283.15
0.89786,283.15
0.21037,283.15
0.78963,283.15
0.30766,283.15
0.69234,283.15
0.40777,283.15
0.59223,283.15
0.49019,283.15
0.50981,283.15
0.71198,283.15
0.28802,283.15
0.79784,283.15
0.20216,283.15
0.89569,283.15
0.10431,283.15
0.94725,283.15
0.05275,283.15
0.04837,293.15
0.95163,293.15
1,293.15
1,293.15
0.09244,293.15
0.90756,293.15
0.2048,293.15
0.7952,293.15
0.30775,293.15
0.69225,293.15
0.40797,293.15
0.59203,293.15
0.04441,303.15
0.95559,303.15
1,303.15
1,303.15
0.11177,303.15
0.88823,303.15
0.19473,303.15
0.80527,303.15
0.30883,303.15
0.69117,303.15
0.40557,303.15
0.59443,303.15
0.49484,303.15
0.50516,303.15
0.70756,303.15
0.29244,303.15
0.80378,303.15
0.19622,303.15
0.89982,303.15
0.10018,303.15
0.95239,303.15
0.04761,303.15
0.06014,313.15
0.93986,313.15
1,313.15
1,313.15
0.0969,313.15
0.9031,313.15
0.32489,313.15
0.67511,313.15
0.40494,313.15
0.59506,313.15
0.49549,313.15
0.50451,313.15
0.59897,313.15
0.40103,313.15
0.70006,313.15
0.29994,313.15
0.80103,313.15
0.19897,313.15
0.90306,313.15
0.09694,313.15
0.9604,313.15
0.0396,313.15
0.0878,298.15
0.9122,298.15
1,298.15
1,298.15
0.1781,298.15
0.8219,298.15
0.2708,298.15
0.7292,298.15
0.3662,298.15
0.6338,298.15
0.4643,298.15
0.5357,298.15
0.5652,298.15
0.4348,298.15
0.6691,298.15
0.3309,298.15
0.7761,298.15
0.2239,298.15
0.8864,298.15
0.1136,298.15
0.0993,298.15
0.9007,298.15
1,298.15
1,298.15
0.2013,298.15
0.7987,298.15
0.2968,298.15
0.7032,298.15
0.4007,298.15
0.5993,298.15
0.495,298.15
0.505,298.15
0.5998,298.15
0.4002,298.15
0.6974,298.15
0.3026,298.15
0.808,298.15
0.192,298.15
0.0993,303.15
0.9007,303.15
1,303.15
1,303.15
0.2013,303.15
0.7987,303.15
0.2968,303.15
0.7032,303.15
0.4007,303.15
0.5993,303.15
0.495,303.15
0.505,303.15
0.5998,303.15
0.4002,303.15
0.6974,303.15
0.3026,303.15
0.808,303.15
0.192,303.15
0.0993,308.15
0.9007,308.15
1,308.15
1,308.15
0.2013,308.15
0.7987,308.15
0.2968,308.15
0.7032,308.15
0.4007,308.15
0.5993,308.15
0.495,308.15
0.505,308.15
0.5998,308.15
0.4002,308.15
0.6974,308.15
0.3026,308.15
0.808,308.15
0.192,308.15
0.9006,308.15
0.0994,308.15
0.0993,313.15
0.9007,313.15
1,313.15
1,313.15
0.2013,313.15
0.7987,313.15
0.2968,313.15
0.7032,313.15
0.4007,313.15
0.5993,313.15
0.495,313.15
0.505,313.15
0.5998,313.15
0.4002,313.15
0.6974,313.15
0.3026,313.15
0.808,313.15
0.192,313.15
0.9006,313.15
0.0994,313.15
0.0542,298.15
0.9458,298.15
1,298.15
1,298.15
0.1507,298.15
0.8493,298.15
0.2541,298.15
0.7459,298.15
0.3508,298.15
0.6492,298.15
0.452,298.15
0.548,298.15
0.5,298.15
0.5,298.15
0.5497,298.15
0.4503,298.15
0.6534,298.15
0.3466,298.15
0.7527,298.15
0.2473,298.15
0.8492,298.15
0.1508,298.15
0.9552,298.15
0.0448,298.15
0.0542,308.15
0.9458,308.15
1,308.15
1,308.15
0.1507,308.15
0.8493,308.15
0.2541,308.15
0.7459,308.15
0.3508,308.15
0.6492,308.15
0.452,308.15
0.548,308.15
0.5,308.15
0.5,308.15
0.5497,308.15
0.4503,308.15
0.6534,308.15
0.3466,308.15
0.7527,308.15
0.2473,308.15
0.8492,308.15
0.1508,308.15
0.9552,308.15
0.0448,308.15
0.1119,298.15
0.8881,298.15
1,298.15
1,298.15
0.2209,298.15
0.7791,298.15
0.327,298.15
0.673,298.15
0.4305,298.15
0.5695,298.15
0.5314,298.15
0.4686,298.15
0.6297,298.15
0.3703,298.15
0.7257,298.15
0.2743,298.15
0.8193,298.15
0.1807,298.15
0.9108,298.15
0.0892,298.15
0.8826,303.15
0.1174,303.15
1,303.15
1,303.15
0.7896,303.15
0.2104,303.15
0.677,303.15
0.323,303.15
0.5608,303.15
0.4392,303.15
0.4724,303.15
0.5276,303.15
0.3832,303.15
0.6168,303.15
0.2915,303.15
0.7085,303.15
0.1947,303.15
0.8053,303.15
0.0946,303.15
0.9054,303.15
0.8826,313.15
0.1174,313.15
1,313.15
1,313.15
0.7896,313.15
0.2104,313.15
0.677,313.15
0.323,313.15
0.5608,313.15
0.4392,313.15
0.4724,313.15
0.5276,313.15
0.3832,313.15
0.6168,313.15
0.2915,313.15
0.7085,313.15
0.1947,313.15
0.8053,313.15
0.0946,313.15
0.9054,313.15
0.098,298.15
0.902,298.15
1,298.15
1,298.15
0.1965,298.15
0.8035,298.15
0.2954,298.15
0.7046,298.15
0.3947,298.15
0.6053,298.15
0.4945,298.15
0.5055,298.15
0.5947,298.15
0.4053,298.15
0.6953,298.15
0.3047,298.15
0.7964,298.15
0.2036,298.15
0.898,298.15
0.102,298.15
0.0585,298.15
0.9415,298.15
1,298.15
1,298.15
0.1533,298.15
0.8467,298.15
0.2518,298.15
0.7482,298.15
0.3637,298.15
0.6363,298.15
0.4521,298.15
0.5479,298.15
0.5048,298.15
0.4952,298.15
0.5525,298.15
0.4475,298.15
0.6521,298.15
0.3479,298.15
0.7508,298.15
0.2492,298.15
0.8521,298.15
0.1479,298.15
0.9547,298.15
0.0453,298.15
0.0585,308.15
0.9415,308.15
1,308.15
1,308.15
0.1533,308.15
0.8467,308.15
0.2518,308.15
0.7482,308.15
0.3637,308.15
0.6363,308.15
0.4521,308.15
0.5479,308.15
0.5048,308.15
0.4952,308.15
0.5525,308.15
0.4475,308.15
0.6521,308.15
0.3479,308.15
0.7508,308.15
0.2492,308.15
0.8521,308.15
0.1479,308.15
0.9547,308.15
0.0453,308.15
0.1064,303.15
0.8936,303.15
1,303.15
1,303.15
0.2992,303.15
0.7008,303.15
0.4953,303.15
0.5047,303.15
0.5974,303.15
0.4026,303.15
0.6964,303.15
0.3036,303.15
0.7966,303.15
0.2034,303.15
0.898,303.15
0.102,303.15
0.9,303
0.1,303
1,303
1,303
0.7992,303
0.2008,303
0.7003,303
0.2997,303
0.5998,303
0.4002,303
0.5006,303
