Smiles,T,Property
CCCCCCCCc1ccc2ccccc2c1,323,-5.41159
CCCCCCCc1ccc2ccccc2c1,298,-4.83007
CCCCCCCc1ccc2ccccc2c1,323,-5.5041
CCCCCCc1ccc2ccccc2c1,298,-5.06936
CCCCCCc1ccc2ccccc2c1,323,-5.70244
C1CCC(CCCC2CCCC2)CC1,273,-4.64034
C1CCC(CCCC2CCCC2)CC1,298,-5.42831
C1CCC(CCCC2CCCC2)CC1,323,-5.98608
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,273,-1.8368
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,298,-2.73512
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,323,-3.4814
CCCC(CCC)CCCCC(CCC)CCC,273,-4.6312
CCCC(CCC)CCCCC(CCC)CCC,298,-5.54671
CCCC(CCC)CCCCC(CCC)CCC,323,-6.17956
CCCCc1ccc2c(c1)CCCC2,273,-4.65219
CCCCc1ccc2c(c1)CCCC2,298,-5.47455
CCCCc1ccc2c(c1)CCCC2,323,-6.05812
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,273,-4.84086
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,298,-5.61728
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,323,-6.2573
C1CCC(CCCC2CCCCC2)CC1,273,-3.82364
C1CCC(CCCC2CCCCC2)CC1,298,-4.87415
C1CCC(CCCC2CCCCC2)CC1,323,-5.57202
C=C(CC)CC(C)C,298,-7.75568
C=C(CC)CC(C)C,323,-8.01505
c1ccc(CCCCCCCCCCc2ccccc2)cc1,298,-4.3602
c1ccc(CCCCCCCCCCc2ccccc2)cc1,323,-5.11536
CCCCCCCCCCCCc1ccc2c(ccc3ccccc32)c1,298,-2.55572
CCCCCCCCCCCCc1ccc2c(ccc3ccccc32)c1,323,-3.87496
CCc1ccc2c(ccc3ccccc32)c1,273,-4.20857
CCc1ccc2c(ccc3ccccc32)c1,298,-4.69636
CCc1ccc2c(ccc3ccccc32)c1,323,-5.1352
COC(F)(F)C(F)(F)C(F)(F)F,273,-7.38845
COC(F)(F)C(F)(F)C(F)(F)F,298,-7.7405
COC(F)(F)C(F)(F)C(F)(F)F,323,-8.05301
CC/C(C)=C\C(C)C,298,-7.74201
CC/C(C)=C\C(C)C,323,-8.0008
CC(C)C1CCCC1,273,-6.99024
CC(C)C1CCCC1,298,-7.31487
CC(C)C1CCCC1,323,-7.59681
ClCCCCCCC(Cl)(Cl)Cl,298,-5.14208
ClCCCCCCC(Cl)(Cl)Cl,323,-5.49545
C/C=C/CC(C)(C)C,273,-7.32361
C/C=C/CC(C)(C)C,298,-7.67518
C/C=C/CC(C)(C)C,323,-7.94686
CC(C)CCCCC(C)(C)O,273,-3.40007
CC(C)CCCCC(C)(C)O,298,-4.8862
CC(C)CCCCC(C)(C)O,323,-5.8871
C/C=C(/CC)C(C)C,298,-7.75345
C/C=C(/CC)C(C)C,323,-7.98734
C/C=C(\CC)C(C)C,273,-7.38341
C/C=C(\CC)C(C)C,298,-7.69826
C/C=C(\CC)C(C)C,323,-7.96451
c1ccc(CC2CCCCC2)cc1,273,-3.64962
c1ccc(CC2CCCCC2)cc1,298,-4.42463
c1ccc(CC2CCCCC2)cc1,323,-5.0822
CC(C1CCCC1)C1CCCC1,273,-5.63432
CC(C1CCCC1)C1CCCC1,298,-6.15227
CC(C1CCCC1)C1CCCC1,323,-6.55712
CCCCCCCCOC(=O)CCCCCC,298,-5.75307
CCCCCCCCOC(=O)CCCCCC,323,-6.22298
CCC(C)(C)CC(C)(C)C,298,-6.9712
CCC(C)(C)CC(C)(C)C,323,-7.26827
CCC(Cc1ccccc1)c1ccccc1,273,-3.54538
CCC(Cc1ccccc1)c1ccccc1,298,-4.90115
CCC(Cc1ccccc1)c1ccccc1,323,-5.71238
CCCCCCCCC1=CCCC1,273,-5.7202
CCCCCCCCC1=CCCC1,298,-6.19705
CCCCCCCCC1=CCCC1,323,-6.60574
CC(=O)OC(C)C(C)C,273,-6.72355
CC(=O)OC(C)C(C)C,298,-7.13199
CC(=O)OC(C)C(C)C,323,-7.48725
CCCCCCCOC(=O)CCCC,298,-6.22833
CCCCCCCOC(=O)CCCC,323,-6.65432
CCCCCCCCOC(=O)CCCC,298,-6.06177
CCCCCCCCOC(=O)CCCC,323,-6.50872
CCCCC1CCCCC1C1CCCCC1,273,-3.1634
CCCCC1CCCCC1C1CCCCC1,298,-4.57421
CCCCC1CCCCC1C1CCCCC1,323,-5.46438
CCCC(C1CCCCC1)C1CCCCC1,273,-2.52797
CCCC(C1CCCCC1)C1CCCCC1,298,-4.19577
CCCC(C1CCCCC1)C1CCCCC1,323,-5.2266
CCC(C)(C1CCCCC1)C1CCCCC1,298,-4.34501
CCC(C)(C1CCCCC1)C1CCCCC1,323,-5.17823
CC(C)(C1CCCCC1)C1CCCCC1,298,-4.21756
CC(C)(C1CCCCC1)C1CCCCC1,323,-5.13109
CCC(C1CCCCC1)C1CCCCC1,273,-3.51441
CCC(C1CCCCC1)C1CCCCC1,298,-4.7943
CCC(C1CCCCC1)C1CCCCC1,323,-5.54633
CCCCCCCCC1CCCC2C(C)CCC(C)C12,273,-2.88695
CCCCCCCCC1CCCC2C(C)CCC(C)C12,298,-4.16992
CCCCCCCCC1CCCC2C(C)CCC(C)C12,323,-5.04086
CCCCCCCCCCC1CCC2CCCCC2C1,273,-3.06749
CCCCCCCCCCC1CCC2CCCCC2C1,298,-4.20461
CCCCCCCCCCC1CCC2CCCCC2C1,323,-5.00471
CCCCCCCCC1CC2CC(C)CCC2CC1C,298,-4.09174
CCCCCCCCC1CC2CC(C)CCC2CC1C,323,-4.95636
CCCCCCCCc1cccc2c(C)ccc(C)c12,273,-2.15224
CCCCCCCCc1cccc2c(C)ccc(C)c12,298,-3.71223
CCCCCCCCc1cccc2c(C)ccc(C)c12,323,-4.73977
CCCCCCc1cccc2ccc(CCCC)cc12,273,-2.71802
CCCCCCc1cccc2ccc(CCCC)cc12,298,-4.03766
CCCCCCc1cccc2ccc(CCCC)cc12,323,-4.95472
CCCCCCc1cc2ccccc2cc1CCCC,273,-2.49957
CCCCCCc1cc2ccccc2cc1CCCC,298,-3.92257
CCCCCCc1cc2ccccc2cc1CCCC,323,-4.89415
CCCCCC(C1CCCCC1)C1CCCCC1,298,-3.58031
CCCCCC(C1CCCCC1)C1CCCCC1,323,-4.74153
CCCCCCc1cc2c(cc1CCCC)CCC2,273,-3.18372
CCCCCCc1cc2c(cc1CCCC)CCC2,298,-4.37341
CCCCCCc1cc2c(cc1CCCC)CCC2,323,-5.20671
CCCCCCCCCCCCCC(CCC)CCC,298,-5.1857
CCCCCCCCCCCCCC(CCC)CCC,323,-5.85214
CCCCCCCCCCC1CC2CCCCC2C1,273,-3.43221
CCCCCCCCCCC1CC2CCCCC2C1,298,-4.46348
CCCCCCCCCCC1CC2CCCCC2C1,323,-5.24967
CCCCCCC1CC2CCCC2CC1CCCC,273,-3.07645
CCCCCCC1CC2CCCC2CC1CCCC,298,-4.36129
CCCCCCC1CC2CCCC2CC1CCCC,323,-5.23871
CCCCCCC(CCCCCC)CC1CCCC1,273,-4.03115
CCCCCCC(CCCCCC)CC1CCCC1,298,-5.02665
CCCCCCC(CCCCCC)CC1CCCC1,323,-5.72897
CCCCCCCCC(CCCCCCCC)C1CCCCC1,273,-2.93549
CCCCCCCCC(CCCCCCCC)C1CCCCC1,298,-4.16696
CCCCCCCCC(CCCCCCCC)C1CCCCC1,323,-5.03411
CCCCCCCCC(CCCCCC)CCCCCCCC,273,-3.73877
CCCCCCCCC(CCCCCC)CCCCCCCC,298,-4.7545
CCCCCCCCC(CCCCCC)CCCCCCCC,323,-5.48191
CCCCCCCCCCCC(CCCCCCC)c1ccc(C)cc1,298,-3.75692
CCCCCCCCCCCC(CCCCCCC)c1ccc(C)cc1,323,-4.72433
CCCCCCCCCCc1cccc(CCCCCCCCCC)c1,273,-3.14167
CCCCCCCCCCc1cccc(CCCCCCCCCC)c1,298,-4.21536
CCCCCCCCCCc1cccc(CCCCCCCCCC)c1,323,-4.98232
CCCCCCCCCCC1CCC2C(C1)CC1C3CCCCC3CC21,273,-0.546243
CCCCCCCCCCC1CCC2C(C1)CC1C3CCCCC3CC21,298,-2.34761
CCCCCCCCCCC1CCC2C(C1)CC1C3CCCCC3CC21,323,-3.57719
CCCCCCCCC1CCCc2c(C)ccc(C)c21,298,-3.62825
CCCCCCCCC1CCCc2c(C)ccc(C)c21,323,-4.67859
CCCCCCCCc1cc2c(cc1C)CCC(C)C2,298,-3.9066
CCCCCCCCc1cc2c(cc1C)CCC(C)C2,323,-4.88958
CCCCCCCCCCCCCC(CC1CCCCC1)CC1CCCCC1,298,-2.67815
CCCCCCCCCCCCCC(CC1CCCCC1)CC1CCCCC1,323,-3.9766
C1CCC(CCC(CCC2CCCC2)CCC2CCCC2)C1,273,-1.69977
C1CCC(CCC(CCC2CCCC2)CCC2CCCC2)C1,298,-3.29431
C1CCC(CCC(CCC2CCCC2)CCC2CCCC2)C1,323,-4.37371
CCCCCCCCCCCC(c1ccc(C)cc1)c1ccc(C)cc1,273,-1.48575
CCCCCCCCCCCC(c1ccc(C)cc1)c1ccc(C)cc1,298,-3.16897
CCCCCCCCCCCC(c1ccc(C)cc1)c1ccc(C)cc1,323,-4.29629
CCCCCCCCCCCCCC(c1ccccc1)c1ccccc1,298,-3.51795
CCCCCCCCCCCCCC(c1ccccc1)c1ccccc1,323,-4.60556
CCCCCCCCCCCCCCCCCCC1CC(C)CCC1C,298,-3.90341
CCCCCCCCCCCCCCCCCCC1CC(C)CCC1C,323,-4.73976
C(CCc1ccccc1)=C(CCCc1ccccc1)CCCc1ccccc1,273,-1.18249
C(CCc1ccccc1)=C(CCCc1ccccc1)CCCc1ccccc1,298,-3.02454
C(CCc1ccccc1)=C(CCCc1ccccc1)CCCc1ccccc1,323,-4.20445
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,273,-3.00774
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,298,-4.21875
CCCCCCCCCCC(CCCCCCCCCC)CC(C)(C)C,323,-5.05542
CCCCCCCCCCC(CCCCCCCCCC)C(CC)CC,273,-3.22969
CCCCCCCCCCC(CCCCCCCCCC)C(CC)CC,298,-4.3542
CCCCCCCCCCC(CCCCCCCCCC)C(CC)CC,323,-5.14843
CCCCC(CCCC)CCCCCCCCC(CCCC)CCCC,298,-4.14012
CCCCC(CCCC)CCCCCCCCC(CCCC)CCCC,323,-5.0287
c1ccc(CCCC(CCCc2ccccc2)CCCc2ccccc2)cc1,273,-0.248241
c1ccc(CCCC(CCCc2ccccc2)CCCc2ccccc2)cc1,298,-2.70844
c1ccc(CCCC(CCCc2ccccc2)CCCc2ccccc2)cc1,323,-4.09601
CCCCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,298,-4.00351
CCCCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,323,-4.85058
CCCCCCCCCCC(CCCCCCCCCC)C1CCCC2CCCCC21,273,-0.84867
CCCCCCCCCCC(CCCCCCCCCC)C1CCCC2CCCCC21,298,-2.57724
CCCCCCCCCCC(CCCCCCCCCC)C1CCCC2CCCCC21,323,-3.77533
CCCCCCCCCCCCCC(CCCCCC)CCCCCC,298,-4.72292
CCCCCCCCCCCCCC(CCCCCC)CCCCCC,323,-5.30623
CCCCCCCCCCCC(C1CCC(C)CC1)C1CCC(C)CC1,273,-0.363767
CCCCCCCCCCCC(C1CCC(C)CC1)C1CCC(C)CC1,298,-2.41807
CCCCCCCCCCCC(C1CCC(C)CC1)C1CCC(C)CC1,323,-3.78611
CCCCCCCCCCCCCCCc1ccc2c3c(cccc13)CC2,273,-1.24152
CCCCCCCCCCCCCCCc1ccc2c3c(cccc13)CC2,298,-2.84212
CCCCCCCCCCCCCCCc1ccc2c3c(cccc13)CC2,323,-3.92337
c1ccc(CCC(CCCC2CCCC2)CCCC2CCCC2)cc1,273,-1.96439
c1ccc(CCC(CCCC2CCCC2)CCCC2CCCC2)cc1,298,-3.45218
c1ccc(CCC(CCCC2CCCC2)CCCC2CCCC2)cc1,323,-4.45938
C(Cc1ccccc1)=C(CCc1ccccc1)CCc1ccccc1,273,-1.47682
C(Cc1ccccc1)=C(CCc1ccccc1)CCc1ccccc1,298,-3.32291
C(Cc1ccccc1)=C(CCc1ccccc1)CCc1ccccc1,323,-4.47109
CCCCCCCCCCC(CCCCCCCCCC)Cc1ccccc1,273,-2.83119
CCCCCCCCCCC(CCCCCCCCCC)Cc1ccccc1,298,-4.04111
CCCCCCCCCCC(CCCCCCCCCC)Cc1ccccc1,323,-4.89161
C1CCC(CCCC(CCCC2CCCCC2)CCCC2CCCCC2)CC1,298,-1.26167
C1CCC(CCCC(CCCC2CCCCC2)CCCC2CCCCC2)CC1,323,-2.89564
CCCCCCCCCCCCCCCC(CCCCCC)CCCCCC,298,-4.11863
CCCCCCCCCCCCCCCC(CCCCCC)CCCCCC,323,-4.924
CCCCCCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,273,-2.55558
CCCCCCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,298,-3.79047
CCCCCCCCCCCCCCCC(CCCCCCCC)CCCCCCCC,323,-4.64994
CCCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,298,-3.85546
CCCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,323,-4.71035
C1CCC(CCC(CCCC2CCCC2)CCC2CCCCC2)CC1,273,0.27369
C1CCC(CCC(CCCC2CCCC2)CCC2CCCCC2)CC1,298,-1.89803
C1CCC(CCC(CCCC2CCCC2)CCC2CCCCC2)CC1,323,-3.35861
CCCCCCCCCCCCCCCC(C1CCCC1)C1CCCC1,298,-3.69995
CCCCCCCCCCCCCCCC(C1CCCC1)C1CCCC1,323,-4.64862
CCCCCCCCCCCCc1ccc2c(c1)CCc1ccccc1-2,298,-2.37846
CCCCCCCCCCCCc1ccc2c(c1)CCc1ccccc1-2,323,-3.72603
CCCCCCCCCCC(CCCCCCCCCC)CC1CC(C)CC1C,273,-2.67744
CCCCCCCCCCC(CCCCCCCCCC)CC1CC(C)CC1C,298,-3.93031
CCCCCCCCCCC(CCCCCCCCCC)CC1CC(C)CC1C,323,-4.81186
C1CCC(CCCC(CCCC2CCCC2)CCCC2CCCC2)C1,273,-1.71729
C1CCC(CCCC(CCCC2CCCC2)CCCC2CCCC2)C1,298,-3.21995
C1CCC(CCCC(CCCC2CCCC2)CCCC2CCCC2)C1,323,-4.25256
CCCCCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,298,-3.67313
CCCCCCCCCCCCCC(CCCCCCCCCC)CCCCCCCCCC,323,-4.56511
CCCCCCCCCCCCC(CCCCCCCCCCC)CCCCCCCCCCCC,298,-3.52574
CCCCCCCCCCCCC(CCCCCCCCCCC)CCCCCCCCCCCC,323,-4.4229
CCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)C1CCCCC1,298,-2.99874
CCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)C1CCCCC1,323,-4.05009
OCCOCCOCCOCCOCCOCCOCCO,298,-2.34408
OCCOCCOCCOCCOCCOCCOCCO,323,-3.10834
CCCCCCCC1CCCC1,273,-5.86611
CCCCCCCC1CCCC1,298,-6.36459
CCCCCCCC1CCCC1,323,-6.77059
CCCCCCCCCCCCCCCCC1Cc2ccccc2C1,273,-2.17766
CCCCCCCCCCCCCCCCC1Cc2ccccc2C1,298,-3.8525
CCCCCCCCCCCCCCCCC1Cc2ccccc2C1,323,-4.80566
CC(C)(C)C1CCCC2CCCCC21,273,-4.09272
CC(C)(C)C1CCCC2CCCCC21,298,-5.0246
CC(C)(C)C1CCCC2CCCCC21,323,-5.68092
C1CCC2C(C1)CC1C3CCCCC3CC21,273,-2.89972
C1CCC2C(C1)CC1C3CCCCC3CC21,298,-4.1889
C1CCC2C(C1)CC1C3CCCCC3CC21,323,-5.04548
CCCCCCCCCCCCC1CCCC1,273,-4.69013
CCCCCCCCCCCCC1CCCC1,298,-5.39171
CCCCCCCCCCCCC1CCCC1,323,-5.92169
CCCCCCCCC(CCCCCCCC)CCc1ccccc1,273,-3.26797
CCCCCCCCC(CCCCCCCC)CCc1ccccc1,298,-4.39979
CCCCCCCCC(CCCCCCCC)CCc1ccccc1,323,-5.18438
CCc1cccc(-c2ccccc2)c1,273,-4.37206
CCc1cccc(-c2ccccc2)c1,298,-5.39759
CCc1cccc(-c2ccccc2)c1,323,-6.03213
CC(C)(O)C1CCC1,273,-4.79898
CC(C)(O)C1CCC1,298,-5.53803
CC(C)(O)C1CCC1,323,-6.1475
C1CCC(CCCCC2CCCCC2)CC1,298,-4.64791
C1CCC(CCCCC2CCCCC2)CC1,323,-5.35084
CC/C(C)=C/C(C)C,298,-7.79406
CC/C(C)=C/C(C)C,323,-8.04397
CCCCCCCCCc1ccc2ccccc2c1,298,-4.52284
CCCCCCCCCc1ccc2ccccc2c1,323,-5.25539
CCCC(C(C)C)C(C)C,273,-6.79446
CCCC(C(C)C)C(C)C,298,-7.21736
CCCC(C(C)C)C(C)C,323,-7.54969
Cc1cccc(Cc2ccccc2)c1,273,-4.9732
Cc1cccc(Cc2ccccc2)c1,298,-5.70286
Cc1cccc(Cc2ccccc2)c1,323,-6.21532
CCCc1ccc(Cc2ccccc2)cc1,273,-4.72573
CCCc1ccc(Cc2ccccc2)cc1,298,-5.48385
CCCc1ccc(Cc2ccccc2)cc1,323,-6.01635
CCOC(=O)CCO,273,-5.61487
CCOC(=O)CCO,298,-6.19997
CCOC(=O)CCO,323,-6.67562
CCCCCCCCCCc1ccc2c(c1)CCCC2,273,-3.19128
CCCCCCCCCCc1ccc2c(c1)CCCC2,298,-4.33723
CCCCCCCCCCc1ccc2c(c1)CCCC2,323,-5.13112
CCCCCCc1cc2c(cc1CCCC)CCCC2,273,-2.37407
CCCCCCc1cc2c(cc1CCCC)CCCC2,298,-3.77082
CCCCCCc1cc2c(cc1CCCC)CCCC2,323,-4.75206
CCCCCCCCCCC(CCCCCCCCCC)CC1CCCC1,273,-2.81938
CCCCCCCCCCC(CCCCCCCCCC)CC1CCCC1,298,-4.015
CCCCCCCCCCC(CCCCCCCCCC)CC1CCCC1,323,-4.86357
CCCCCCCCCCC(CCCCCCCCCC)C1CCCC1,273,-2.91391
CCCCCCCCCCC(CCCCCCCCCC)C1CCCC1,298,-4.1066
CCCCCCCCCCC(CCCCCCCCCC)C1CCCC1,323,-4.94833
CCCCCCCCCCC(CCCCCCCCCC)CC1CCCCC1,273,-2.33329
CCCCCCCCCCC(CCCCCCCCCC)CC1CCCCC1,298,-3.66286
CCCCCCCCCCC(CCCCCCCCCC)CC1CCCCC1,323,-4.60514
C1CC2CCCC2C1,273,-5.87114
C1CC2CCCC2C1,298,-6.36983
C1CC2CCCC2C1,323,-6.80707
CCCCCCCCC(CCCCCCCC)CCCCCCCC,273,-3.4717
CCCCCCCCC(CCCCCCCC)CCCCCCCC,298,-4.5367
CCCCCCCCC(CCCCCCCC)CCCCCCCC,323,-5.2924
CCCCCCC(CCCCCC)CCCCCC,273,-4.37849
CCCCCCC(CCCCCC)CCCCCC,298,-5.2898
CCCCCCC(CCCCCC)CCCCCC,323,-5.94162
CC(CC(C)(C)C(C)(C)C)C(C)(C)C,273,-4.77053
CC(CC(C)(C)C(C)(C)C)C(C)(C)C,298,-5.51059
CC(CC(C)(C)C(C)(C)C)C(C)(C)C,323,-6.06035
CCCCCCCCC(CCCC1CCCC1)CCCC1CCCC1,273,-2.52459
CCCCCCCCC(CCCC1CCCC1)CCCC1CCCC1,298,-3.79855
CCCCCCCCC(CCCC1CCCC1)CCCC1CCCC1,323,-4.70043
CCCCCCCCC(CCC1CCCCC1)CCC1CCCCC1,273,-1.2057
CCCCCCCCC(CCC1CCCCC1)CCC1CCCCC1,298,-2.90271
CCCCCCCCC(CCC1CCCCC1)CCC1CCCCC1,323,-4.0705
CCCC=C(CCCC)CCCC,273,-6.07054
CCCC=C(CCCC)CCCC,298,-6.62529
CCCC=C(CCCC)CCCC,323,-7.04085
CCCCCCC(=O)OCCCCC,298,-6.24042
CCCCCCC(=O)OCCCCC,323,-6.66012
C=CCSC#N,273,-5.38384
C=CCSC#N,298,-6.51532
C=CCSC#N,323,-7.19852
C=CC1C=CCCC1,298,-7.34121
C=CC1C=CCCC1,323,-7.62698
CCC12CC3CC(CC(C3)C1)C2,298,-5.18771
CCC12CC3CC(CC(C3)C1)C2,323,-5.76122
CCCCCc1cccc2ccccc12,273,-3.79877
CCCCCc1cccc2ccccc12,298,-4.93623
CCCCCc1cccc2ccccc12,323,-5.6891
CCCCCc1ccc2ccccc2c1,298,-5.20937
CCCCCc1ccc2ccccc2c1,323,-5.81639
C(CC1CCCC1)=C(CCC1CCCC1)CCC1CCCC1,273,-2.49287
C(CC1CCCC1)=C(CCC1CCCC1)CCC1CCCC1,298,-3.77267
C(CC1CCCC1)=C(CCC1CCCC1)CCC1CCCC1,323,-4.67684
CC1CCCC2CCC3CCCC(C)C3C12,273,-2.45987
CC1CCCC2CCC3CCCC(C)C3C12,298,-3.89246
CC1CCCC2CCC3CCCC(C)C3C12,323,-4.79949
CC1=C(C)C(C)(C)CC=C1,273,-6.22885
CC1=C(C)C(C)(C)CC=C1,298,-6.71785
CC1=C(C)C(C)(C)CC=C1,323,-7.12469
CC1=CC=CC(C)(C)C1C,298,-6.92441
CC1=CC=CC(C)(C)C1C,323,-7.29107
CCCCCCCCC(CCc1ccccc1)CCc1ccccc1,273,-2.56864
CCCCCCCCC(CCc1ccccc1)CCc1ccccc1,298,-3.94852
CCCCCCCCC(CCc1ccccc1)CCc1ccccc1,323,-4.87641
CCCCCCCCCCCCC1CCC2C(CCC3CCCCC32)C1,298,-2.81337
CCCCCCCCCCCCC1CCC2C(CCC3CCCCC32)C1,323,-3.87741
CCCCCCCOC(=O)CCCCCC,298,-5.90907
CCCCCCCOC(=O)CCCCCC,323,-6.37976
C=C(C)CC(C)=O,298,-7.42197
C=C(C)CC(C)=O,323,-7.70743
CCCCc1cccc2ccccc12,273,-4.14918
CCCCc1cccc2ccccc12,298,-5.18932
CCCCc1cccc2ccccc12,323,-5.88314
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,298,-4.59538
C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,323,-5.13067
CCCCCCCCCCC(CCCCCCCCCC)c1cccc2c1CCCC2,298,-2.57093
CCCCCCCCCCC(CCCCCCCCCC)c1cccc2c1CCCC2,323,-3.83233
CCCCCCC(C)C1CCCCC1,273,-4.99331
CCCCCCC(C)C1CCCCC1,298,-5.72947
CCCCCCC(C)C1CCCCC1,323,-6.26954
CCCCCCC(C)C(C)C,273,-6.40363
CCCCCCC(C)C(C)C,298,-6.84626
CCCCCCC(C)C(C)C,323,-7.19473
CCCCC(C)c1ccccc1,273,-5.8175
CCCCC(C)c1ccccc1,298,-6.43036
CCCCC(C)c1ccccc1,323,-6.87861
CCCCCCCCCCCCCCC(C)CCC,273,-4.48537
CCCCCCCCCCCCCCC(C)CCC,298,-5.29937
CCCCCCCCCCCCCCC(C)CCC,323,-5.88828
CCCCCCCCCC(CCCCCCCC)c1ccccc1,273,-3.23939
CCCCCCCCCC(CCCCCCCC)c1ccccc1,298,-4.32052
CCCCCCCCCC(CCCCCCCC)c1ccccc1,323,-5.08935
CCCCCC(C)CCCC,273,-6.3612
CCCCCC(C)CCCC,298,-6.9235
CCCCCC(C)CCCC,323,-7.30592
CCCCCCCC(C)S,273,-6.1022
CCCCCCCC(C)S,298,-6.59849
CCCCCCCC(C)S,323,-6.98232
CCC(C)C=C(C)C,298,-7.74995
CCC(C)C=C(C)C,323,-8.00916
CC(CCc1ccccc1)c1ccccc1,273,-3.86971
CC(CCc1ccccc1)c1ccccc1,298,-5.06234
CC(CCc1ccccc1)c1ccccc1,323,-5.77776
CCCCC(C)S,273,-6.97171
CCCCC(C)S,298,-7.32858
CCCCC(C)S,323,-7.61308
CCCCCCCC(C)C(C)C,273,-6.1058
CCCCCCCC(C)C(C)C,298,-6.61872
CCCCCCCC(C)C(C)C,323,-7.01381
CCCCCCCC(C)CC(C)C,273,-5.88348
CCCCCCCC(C)CC(C)C,298,-6.43057
CCCCCCCC(C)CC(C)C,323,-6.85001
CCCCCCCC(C)CCCC,273,-5.9063
CCCCCCCC(C)CCCC,298,-6.46696
CCCCCCCC(C)CCCC,323,-6.89034
CCCCCCCCCCCC(C)CC,273,-5.3706
CCCCCCCCCCCC(C)CC,298,-6.02539
CCCCCCCCCCCC(C)CC,323,-6.50178
CCCCC(C)CC(C)(C)C,273,-6.78898
CCCCC(C)CC(C)(C)C,298,-7.30366
CCCCC(C)CC(C)(C)C,323,-7.64161
CCCCCCOC(=O)C(C)O,273,-4.33192
CCCCCCOC(=O)C(C)O,298,-5.38048
CCCCCCOC(=O)C(C)O,323,-6.10226
CCCCCCCCC(C)CCCC,273,-5.62494
CCCCCCCCC(C)CCCC,298,-6.24692
CCCCCCCCC(C)CCCC,323,-6.69956
CCCCCCCCCCC(C)CCCC,273,-5.12672
CCCCCCCCCCC(C)CCCC,298,-5.84646
CCCCCCCCCCC(C)CCCC,323,-6.35963
CCCCCCCCCCCCCC(C)CCCC,273,-4.44048
CCCCCCCCCCCCCC(C)CCCC,298,-5.29744
CCCCCCCCCCCCCC(C)CCCC,323,-5.90095
CCCCCCc1ccc2c(c1)CC(CCCC)C2,273,-3.64663
CCCCCCc1ccc2c(c1)CC(CCCC)C2,298,-4.7067
CCCCCCc1ccc2c(c1)CC(CCCC)C2,323,-5.44142
CCCCCCCCCC(C)CCC,273,-5.60252
CCCCCCCCCC(C)CCC,298,-6.27063
CCCCCCCCCC(C)CCC,323,-6.72733
CCCCCCC(C)CC(C)C,273,-6.15663
CCCCCCC(C)CC(C)C,298,-6.6659
CCCCCCC(C)CC(C)C,323,-7.05258
CCCCCCCCCCCC(C)CCC,273,-5.18335
CCCCCCCCCCCC(C)CCC,298,-5.88241
CCCCCCCCCCCC(C)CCC,323,-6.40217
CCCCCCCC(C)CCC,273,-6.17451
CCCCCCCC(C)CCC,298,-6.70498
CCCCCCCC(C)CCC,323,-7.09415
CCCCCCC(C)S,273,-6.39903
CCCCCCC(C)S,298,-6.84521
CCCCCCC(C)S,323,-7.18955
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,273,2.55264
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,298,1.05729
O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,323,-0.241056
CC(=O)CC(C)O,298,-5.85408
CC(=O)CC(C)O,323,-6.39679
CCCCCCCCCCOC(=O)C(C)O,298,-4.71906
CCCCCCCCCCOC(=O)C(C)O,323,-5.51393
