MOL_1,MOL_2,logV
C1[C@](O)([H])([C@](C)([H])(CCC1)),CCO,1.239098366897278
C2=C1CCCCC1=CC=C2,CCO,0.3
C2CCC1CCCC(CC)C1C2,CCO,0.4501928010710048
C=C(C)C#C,CCO,-0.5561329010109275
C=C(C)C#N,CCO,-0.4425532688292199
C=C(C)C(=O)OC,CC(=O)N(C)C,-0.06660510461951741
C=C(C)C(=O)OC,CC(=O)N(C)C,-0.08911132720930304
C=C(C)C(=O)OC,CC(=O)N(C)C,-0.11218656642682233
C=C(C)C(=O)OC,CC(=O)N(C)C,-0.1352542418599477
C=C(C)C(=O)OC,CC(=O)N(C)C,-0.15827572157249695
C=C(C)C(=O)OC,CC(=O)N(C)C,-0.18101199862745163
C=C(C)C(=O)OC,CC(=O)N(C)C,-0.20320689441874484
C=C(C)C(=O)OC,CC(=O)N(C)C,-0.22485365607361393
C=C(C)C(=O)OC,CC(=O)N(C)C,-0.24636852518755167
C=C(C)C(=O)OC,CC(=O)N(C)C,-0.26795919859795664
C=C(C)C(=O)OC,CC(=O)N(C)C,-0.29034106027593537
C=C(C)C(=O)OC,CC(C)OC(C)C,-0.4550501099955442
C=C(C)C(=O)OC,CC(C)OC(C)C,-0.4350908585438768
C=C(C)C(=O)OC,CC(C)OC(C)C,-0.41478293445296444
C=C(C)C(=O)OC,CC(C)OC(C)C,-0.3939835070774479
C=C(C)C(=O)OC,CC(C)OC(C)C,-0.3730060657266101
C=C(C)C(=O)OC,CC(C)OC(C)C,-0.35226867019556807
C=C(C)C(=O)OC,CC(C)OC(C)C,-0.33034350624163394
C=C(C)C(=O)OC,CC(C)OC(C)C,-0.3081971428120566
C=C(C)C(=O)OC,CC(C)OC(C)C,-0.2854765688298918
C=C(C)C(=O)OC,CCCCCC,-0.539252458155803
C=C(C)C(=O)OC,CCCCCC,-0.5287695542449562
C=C(C)C(=O)OC,CCCCCC,-0.5142568594893694
C=C(C)C(=O)OC,CCCCCC,-0.4965839237571982
C=C(C)C(=O)OC,CCCCCC,-0.4766170397730165
C=C(C)C(=O)OC,CCCCCC,-0.4543774584892017
C=C(C)C(=O)OC,CCCCCC,-0.4270665048918666
C=C(C)C(=O)OC,CCCCCC,-0.308396126061084
C=C(C)C(=O)OC,CCCCCC,-0.29653787126406966
C=C(C)C(=O)OC,CCCCCC,-0.2906248352369912
C=C(C)C(=O)OC,CCCCCC,-0.2888679276931582
C=C(C)C(=O)OC,CCCCCCBr,-0.0443122496865423
C=C(C)C(=O)OC,CCCCCCBr,-0.07963271950673717
C=C(C)C(=O)OC,CCCCCCBr,-0.10548498845524791
C=C(C)C(=O)OC,CCCCCCBr,-0.12611446506167504
C=C(C)C(=O)OC,CCCCCCBr,-0.14588238871367817
C=C(C)C(=O)OC,CCCCCCBr,-0.16324550956694597
C=C(C)C(=O)OC,CCCCCCBr,-0.17796984303005486
C=C(C)C(=O)OC,CCCCCCBr,-0.2013070026640593
C=C(C)C(=O)OC,CCCCCCBr,-0.22869979549737285
C=C(C)C(=O)OC,CCCCCCBr,-0.25772589759432324
C=C(C)C(=O)OC,CCCCCCBr,-0.2888679276931582
C=C(C)C(=O)OC,CCCCCCCO,0.6232492903979004
C=C(C)C(=O)OC,CCCCCCCO,0.48533939155500044
C=C(C)C(=O)OC,CCCCCCCO,0.5373109901842503
C=C(C)C(=O)OC,CCCCCCCO,0.35758361617664197
C=C(C)C(=O)OC,CCCCCCCO,0.40242513429087406
C=C(C)C(=O)OC,CCCCCCCO,0.23948162958693867
C=C(C)C(=O)OC,CCCCCCCO,0.27938784458377575
C=C(C)C(=O)OC,CCCCCCCO,0.1315101728705416
C=C(C)C(=O)OC,CCCCCCCO,0.1680714617229295
C=C(C)C(=O)OC,CCCCCCCO,0.03345505671853214
C=C(C)C(=O)OC,CCCCCCCO,0.06871978496285908
C=C(C)C(=O)OC,CCCCCCCO,-0.05486849853406104
C=C(C)C(=O)OC,CCCCCCCO,-0.019058753537327108
C=C(C)C(=O)OC,CCCCCCCO,-0.13273050016024987
C=C(C)C(=O)OC,CCCCCCCO,-0.09490180263772341
C=C(C)C(=O)OC,CCCCCCCO,-0.201358468858009
C=C(C)C(=O)OC,CCCCCCCO,-0.15941173478712284
C=C(C)C(=O)OC,CCCCCCCO,-0.2599593569535601
C=C(C)C(=O)OC,CCCCCCCl,-0.18415670933673342
C=C(C)C(=O)OC,CCCCCCCl,-0.20050011427874845
C=C(C)C(=O)OC,CCCCCCCl,-0.2189051989296858
C=C(C)C(=O)OC,CCCCCCCl,-0.2335955390224305
C=C(C)C(=O)OC,CCCCCCCl,-0.24689523170777028
C=C(C)C(=O)OC,CCCCCCCl,-0.2591952263369796
C=C(C)C(=O)OC,CCCCCCCl,-0.2693771734276121
C=C(C)C(=O)OC,CCCCCCCl,-0.27703629202131425
C=C(C)C(=O)OC,CCCCCCCl,-0.28328854267977965
C=C(C)C(=O)OC,CCCCCCCl,-0.288041435524062
C=C(C)C(=O)OC,CCCCCCCl,-0.2888679276931582
C=C(C)C(=O)OC,CCCCCO,0.424881636631067
C=C(C)C(=O)OC,CCCCCO,0.29489854324282455
C=C(C)C(=O)OC,CCCCCO,0.34957330036386663
C=C(C)C(=O)OC,CCCCCO,0.17722363010218126
C=C(C)C(=O)OC,CCCCCO,0.22681779703311905
C=C(C)C(=O)OC,CCCCCO,0.07242679281774847
C=C(C)C(=O)OC,CCCCCO,0.11824044107079723
C=C(C)C(=O)OC,CCCCCO,-0.019694621766542998
C=C(C)C(=O)OC,CCCCCO,0.024454724189915882
C=C(C)C(=O)OC,CCCCCO,-0.09931569654254128
C=C(C)C(=O)OC,CCCCCO,-0.054764904008901334
C=C(C)C(=O)OC,CCCCCO,-0.1666816052232656
C=C(C)C(=O)OC,CCCCCO,-0.11986494407542345
C=C(C)C(=O)OC,CCCCCO,-0.2209305501783763
C=C(C)C(=O)OC,CCCCCO,-0.17004899968697215
C=C(C)C(=O)OC,CCCCCO,-0.26274093971527107
C=C(C)C(=O)OC,CCCCCO,-0.20623181904398183
C=C(C)C(=O)OC,CCCCCO,-0.29146928254484555
C=C(C)C(=O)OC,CCCCCO,-0.22777518033135927
C=C(C)C(=O)OC,CCCCN,-0.3535962737769304
C=C(C)C(=O)OC,CCCCN,-0.34452227416772263
C=C(C)C(=O)OC,CCCCN,-0.3359877590393584
C=C(C)C(=O)OC,CCCCN,-0.3280606860493897
C=C(C)C(=O)OC,CCCCN,-0.3207760888760086
C=C(C)C(=O)OC,CCCCN,-0.3140070272322566
C=C(C)C(=O)OC,CCCCN,-0.3077493488954559
C=C(C)C(=O)OC,CCCCN,-0.30219361655907095
C=C(C)C(=O)OC,CCCCN,-0.2971436123502948
C=C(C)C(=O)OC,CCCCN,-0.2927100620758225
C=C(C)C(=O)OC,CCCCN,-0.2888679276931582
C=C(C)C(=O)OC,CCCCN(CCCC)CCCC,0.06269477334239354
C=C(C)C(=O)OC,CCCCN(CCCC)CCCC,0.03021230804235517
C=C(C)C(=O)OC,CCCCN(CCCC)CCCC,-0.003216522959321404
C=C(C)C(=O)OC,CCCCN(CCCC)CCCC,-0.037823477712156724
C=C(C)C(=O)OC,CCCCN(CCCC)CCCC,-0.07295590612041025
C=C(C)C(=O)OC,CCCCN(CCCC)CCCC,-0.10789079955835412
C=C(C)C(=O)OC,CCCCN(CCCC)CCCC,-0.14456579556416058
C=C(C)C(=O)OC,CCCCN(CCCC)CCCC,-0.1807504580547777
C=C(C)C(=O)OC,CCCCN(CCCC)CCCC,-0.21678039224105566
C=C(C)C(=O)OC,CCCCN(CCCC)CCCC,-0.2528385263973953
C=C(C)C(=O)OC,CCCCN(CCCC)CCCC,-0.2888679276931582
C=C(C)C(=O)OC,CCCCO,0.2944662261615929
C=C(C)C(=O)OC,CCCCO,0.346352974450619
C=C(C)C(=O)OC,CCCCO,0.18257678928124926
C=C(C)C(=O)OC,CCCCO,0.2292369528448541
C=C(C)C(=O)OC,CCCCO,0.08214386901805182
C=C(C)C(=O)OC,CCCCO,0.12539325740011995
C=C(C)C(=O)OC,CCCCO,-0.006621480252668371
C=C(C)C(=O)OC,CCCCO,0.034741237957875794
C=C(C)C(=O)OC,CCCCO,-0.08400233599251244
C=C(C)C(=O)OC,CCCCO,-0.04294353321949198
C=C(C)C(=O)OC,CCCCO,-0.15036807140118302
C=C(C)C(=O)OC,CCCCO,-0.10742205346657534
C=C(C)C(=O)OC,CCCCO,-0.2044856712766581
C=C(C)C(=O)OC,CCCCO,-0.15813501961796778
C=C(C)C(=O)OC,CCCCO,-0.24758619036008614
C=C(C)C(=O)OC,CCCCO,-0.1964173459057192
C=C(C)C(=O)OC,CCCCO,-0.2791666733120765
C=C(C)C(=O)OC,CCCCO,-0.2209212552477224
C=C(C)C(=O)OC,CCCCO,-0.2989700824349092
C=C(C)C(=O)OC,CCCCOCCCC,-0.2297810335134446
C=C(C)C(=O)OC,CCCCOCCCC,-0.24081175123877135
C=C(C)C(=O)OC,CCCCOCCCC,-0.2506216384577548
C=C(C)C(=O)OC,CCCCOCCCC,-0.25853595688682796
C=C(C)C(=O)OC,CCCCOCCCC,-0.26444818406851134
C=C(C)C(=O)OC,CCCCOCCCC,-0.2690524127923835
C=C(C)C(=O)OC,CCCCOCCCC,-0.2722276166870703
C=C(C)C(=O)OC,CCCCOCCCC,-0.2734041635760714
C=C(C)C(=O)OC,CCCCOCCCC,-0.2728540541355199
C=C(C)C(=O)OC,CCCCOCCO,0.34791518650169123
C=C(C)C(=O)OC,CCCCOCCO,0.3882078675827484
C=C(C)C(=O)OC,CCCCOCCO,0.26795318289505343
C=C(C)C(=O)OC,CCCCOCCO,0.3035388560499282
C=C(C)C(=O)OC,CCCCOCCO,0.19098164682462468
C=C(C)C(=O)OC,CCCCOCCO,0.22356551907481237
C=C(C)C(=O)OC,CCCCOCCO,0.11736087638889371
C=C(C)C(=O)OC,CCCCOCCO,0.14782541463306176
C=C(C)C(=O)OC,CCCCOCCO,0.04680320772568464
C=C(C)C(=O)OC,CCCCOCCO,0.07641405511006996
C=C(C)C(=O)OC,CCCCOCCO,-0.020317783932121997
C=C(C)C(=O)OC,CCCCOCCO,0.009344869534693517
C=C(C)C(=O)OC,CCCCOCCO,-0.08437460811638837
C=C(C)C(=O)OC,CCCCOCCO,-0.053400957804513774
C=C(C)C(=O)OC,CCCCOCCO,-0.14548626292289696
C=C(C)C(=O)OC,CCCCOCCO,-0.11147491453000455
C=C(C)C(=O)OC,CCCCOCCO,-0.20296046104837082
C=C(C)C(=O)OC,CCCCOCCO,-0.1652303965035893
C=C(C)C(=O)OC,CCCCOCCO,-0.2572979445039595
C=C(C)C(=O)OC,CCOCC,-0.6013836103875125
C=C(C)C(=O)OC,CCOCC,-0.5504543837361239
C=C(C)C(=O)OC,CCOCC,-0.5026029214938544
C=C(C)C(=O)OC,CCOCC,-0.45695307071308816
C=C(C)C(=O)OC,CCOCC,-0.4139686583556566
C=C(C)C(=O)OC,CCOCC,-0.3749236641900951
C=C(C)C(=O)OC,CCOCC,-0.3383278565537205
C=C(C)C(=O)OC,CCOCC,-0.30455055642010626
C=C(C)C(=O)OC,CCOCC,-0.27373521717952765
C=C(C)C(=O)OC,CN(C)C=O,-0.12555021856672052
C=C(C)C(=O)OC,CN(C)C=O,-0.14855569342088173
C=C(C)C(=O)OC,CN(C)C=O,-0.17204023975122681
C=C(C)C(=O)OC,CN(C)C=O,-0.19448348846118255
C=C(C)C(=O)OC,CN(C)C=O,-0.21473699258501577
C=C(C)C(=O)OC,CN(C)C=O,-0.2324934466016316
C=C(C)C(=O)OC,CN(C)C=O,-0.24795691720608817
C=C(C)C(=O)OC,CN(C)C=O,-0.2609100837615817
C=C(C)C(=O)OC,CN(C)C=O,-0.2718270418737525
C=C(C)C(=O)OC,CN(C)C=O,-0.28127612101462557
C=C(C)C(=O)OC,CN(C)C=O,-0.29034106027593537
C=C(C)C(=O)OC,COCCO,0.09412159584056139
C=C(C)C(=O)OC,COCCO,0.15792742219642664
C=C(C)C(=O)OC,COCCO,0.03463567379341541
C=C(C)C(=O)OC,COCCO,0.0884711465396791
C=C(C)C(=O)OC,COCCO,-0.02064892701223627
C=C(C)C(=O)OC,COCCO,0.025856030451110686
C=C(C)C(=O)OC,COCCO,-0.07185721517500206
C=C(C)C(=O)OC,COCCO,-0.029681421202244283
C=C(C)C(=O)OC,COCCO,-0.11835071277485852
C=C(C)C(=O)OC,COCCO,-0.07964023329638739
C=C(C)C(=O)OC,COCCO,-0.16084576926884553
C=C(C)C(=O)OC,COCCO,-0.12251422408927426
C=C(C)C(=O)OC,COCCO,-0.19891265931005814
C=C(C)C(=O)OC,COCCO,-0.15926278429894916
C=C(C)C(=O)OC,COCCO,-0.2322521948940937
C=C(C)C(=O)OC,COCCO,-0.18859861643183223
C=C(C)C(=O)OC,COCCO,-0.2620408350783301
C=C(C)C(=O)OC,COCCO,-0.21162051001052556
C=C(C)C(=O)OC,COCCO,-0.28755321107082316
C=C(C)C(=O)OC,COCCO,-0.30803489723263966
C=C(C)C(=O)OC,Cc1ccccc1,-0.28241270314453965
C=C(C)C(=O)OC,Cc1ccccc1,-0.2838601670953851
C=C(C)C(=O)OC,Cc1ccccc1,-0.28503064114949433
C=C(C)C(=O)OC,Cc1ccccc1,-0.28610175528476667
C=C(C)C(=O)OC,Cc1ccccc1,-0.2870420702873624
C=C(C)C(=O)OC,Cc1ccccc1,-0.2877423725411986
C=C(C)C(=O)OC,Cc1ccccc1,-0.2883320178335342
C=C(C)C(=O)OC,Cc1ccccc1,-0.28874749924992105
C=C(C)C(=O)OC,Cc1ccccc1,-0.2889523961329661
C=C(C)C(=O)OC,Cc1ccccc1,-0.28895221289031203
C=C(C)C(=O)OC,Cc1ccccc1,-0.2888679276931582
C=C(C)C(=O)OC,ClC(Cl)(Cl)Cl,-0.07355465218161063
C=C(C)C(=O)OC,ClC(Cl)(Cl)Cl,-0.09948959822024989
C=C(C)C(=O)OC,ClC(Cl)(Cl)Cl,-0.12371846616983341
C=C(C)C(=O)OC,ClC(Cl)(Cl)Cl,-0.14616526076003797
C=C(C)C(=O)OC,ClC(Cl)(Cl)Cl,-0.16832728046428858
C=C(C)C(=O)OC,ClC(Cl)(Cl)Cl,-0.19171368473431374
C=C(C)C(=O)OC,ClC(Cl)(Cl)Cl,-0.21109764866860214
C=C(C)C(=O)OC,ClC(Cl)(Cl)Cl,-0.2317205797667212
C=C(C)C(=O)OC,ClC(Cl)(Cl)Cl,-0.25237026851570743
C=C(C)C(=O)OC,ClC(Cl)(Cl)Cl,-0.2718544510515776
C=C(C)C(=O)OC,ClC(Cl)(Cl)Cl,-0.2888679276931582
C=C(C)C(=O)OC,ClC(Cl)C(Cl)Cl,0.18210065989394913
C=C(C)C(=O)OC,ClC(Cl)C(Cl)Cl,0.15096350501423192
C=C(C)C(=O)OC,ClC(Cl)C(Cl)Cl,0.11842605770825962
C=C(C)C(=O)OC,ClC(Cl)C(Cl)Cl,0.0836653681940471
C=C(C)C(=O)OC,ClC(Cl)C(Cl)Cl,0.04274750559872602
C=C(C)C(=O)OC,ClC(Cl)C(Cl)Cl,-0.002286835428218213
C=C(C)C(=O)OC,ClC(Cl)C(Cl)Cl,-0.05269243986926218
C=C(C)C(=O)OC,ClC(Cl)C(Cl)Cl,-0.10817635852397006
C=C(C)C(=O)OC,ClC(Cl)C(Cl)Cl,-0.16602587711311165
C=C(C)C(=O)OC,ClC(Cl)C(Cl)Cl,-0.22594386269807526
C=C(C)C(=O)OC,ClC(Cl)C(Cl)Cl,-0.2888679276931582
C=C(C)C(=O)OC,ClC(Cl)Cl,-0.2801717137456653
C=C(C)C(=O)OC,ClC(Cl)Cl,-0.26327744680315823
C=C(C)C(=O)OC,ClC(Cl)Cl,-0.24986029669641233
C=C(C)C(=O)OC,ClC(Cl)Cl,-0.23957381974290756
C=C(C)C(=O)OC,ClC(Cl)Cl,-0.23604593407659985
C=C(C)C(=O)OC,ClC(Cl)Cl,-0.23970749226023563
C=C(C)C(=O)OC,ClC(Cl)Cl,-0.24440752003454624
C=C(C)C(=O)OC,ClC(Cl)Cl,-0.24967004809808896
C=C(C)C(=O)OC,ClC(Cl)Cl,-0.25833581940644146
C=C(C)C(=O)OC,ClC(Cl)Cl,-0.2718406313389027
C=C(C)C(=O)OC,ClC(Cl)Cl,-0.2888679276931582
C=C(C)C(=O)OC,ClCCCl,-0.13626089265478286
C=C(C)C(=O)OC,ClCCCl,-0.162882570253264
C=C(C)C(=O)OC,ClCCCl,-0.18457401073577218
C=C(C)C(=O)OC,ClCCCl,-0.2018621430479893
C=C(C)C(=O)OC,ClCCCl,-0.2173357331771288
C=C(C)C(=O)OC,ClCCCl,-0.2317994284956234
C=C(C)C(=O)OC,ClCCCl,-0.24625343585519552
C=C(C)C(=O)OC,ClCCCl,-0.25864152891164943
C=C(C)C(=O)OC,ClCCCl,-0.2697205655768518
C=C(C)C(=O)OC,ClCCCl,-0.27984630266972355
C=C(C)C(=O)OC,ClCCCl,-0.2888679276931582
C=C(C)C(=O)OC,Clc1ccccc1,-0.14666689499766478
C=C(C)C(=O)OC,Clc1ccccc1,-0.1585785022878721
C=C(C)C(=O)OC,Clc1ccccc1,-0.17184923769834526
C=C(C)C(=O)OC,Clc1ccccc1,-0.18471057718782702
C=C(C)C(=O)OC,Clc1ccccc1,-0.19774300466291894
C=C(C)C(=O)OC,Clc1ccccc1,-0.21159296327549426
C=C(C)C(=O)OC,Clc1ccccc1,-0.22608998854406598
C=C(C)C(=O)OC,Clc1ccccc1,-0.2411057303891317
C=C(C)C(=O)OC,Clc1ccccc1,-0.25681630709008885
C=C(C)C(=O)OC,Clc1ccccc1,-0.27193507808267087
C=C(C)C(=O)OC,Clc1ccccc1,-0.28886792769315817
C=C(C)C(=O)OC,c1ccccc1,-0.25018641470706227
C=C(C)C(=O)OC,c1ccccc1,-0.2589447117182569
C=C(C)C(=O)OC,c1ccccc1,-0.26532702722698687
C=C(C)C(=O)OC,c1ccccc1,-0.2719333554715438
C=C(C)C(=O)OC,c1ccccc1,-0.27791671904943743
C=C(C)C(=O)OC,c1ccccc1,-0.2823422607123221
C=C(C)C(=O)OC,c1ccccc1,-0.2848372066110103
C=C(C)C(=O)OC,c1ccccc1,-0.2874647879614146
C=C(C)C(=O)OC,c1ccccc1,-0.28895239419146057
C=C(C)C(=O)OC,c1ccccc1,-0.2888679276931582
C=C(C)C(=O)OC,c1ccccc1,-0.2888679276931582
C=C(C)C(=O)OCC=C,CCO,-0.2283418649767934
C=C(C)C(=O)OCCCCCCC,C1CCCCC1,-0.1891383376134257
C=C(C)C(=O)OCCCCCCC,C1CCCCC1,-0.13641129957101364
C=C(C)C(=O)OCCCCCCC,C1CCCCC1,-0.0942609575327872
C=C(C)C(=O)OCCCCCCC,C1CCCCC1,-0.05632242856003512
C=C(C)C(=O)OCCCCCCC,C1CCCCC1,-0.022795186924433667
C=C(C)C(=O)OCCCCCCC,C1CCCCC1,0.006121293102340896
C=C(C)C(=O)OCCCCCCC,C1CCCCC1,0.03022753724861233
C=C(C)C(=O)OCCCCCCC,C1CCCCC1,0.04932407124270432
C=C(C)C(=O)OCCCCCCC,C1CCCCC1,0.06321142081294066
C=C(C)C(=O)OCCCCCCC,C1CCCCC1,0.07169011168764507
C=C(C)C(=O)OCCCCCCC,C1CCCCC1,0.07456066959514127
C=C(C)C(=O)OCCCCCCC,CCCCCC,-0.6064376865583526
C=C(C)C(=O)OCCCCCCC,CCCCCC,-0.4654710936163146
C=C(C)C(=O)OCCCCCCC,CCCCCC,-0.36093151104505
C=C(C)C(=O)OCCCCCCC,CCCCCC,-0.26299590676313106
C=C(C)C(=O)OCCCCCCC,CCCCCC,-0.1731848807845416
C=C(C)C(=O)OCCCCCCC,CCCCCC,-0.09301903312326605
C=C(C)C(=O)OCCCCCCC,CCCCCC,-0.024018963793288346
C=C(C)C(=O)OCCCCCCC,CCCCCC,0.03229472719140742
C=C(C)C(=O)OCCCCCCC,CCCCCC,0.07440143981683707
C=C(C)C(=O)OCCCCCCC,CCCCCC,0.10078057406901657
C=C(C)C(=O)OCCCCCCC,CCCCCC,0.10991152993396185
C=C(C)C(=O)OCCCCCCC,c1ccccc1,-0.3063812696167869
C=C(C)C(=O)OCCCCCCC,c1ccccc1,-0.2825472878430974
C=C(C)C(=O)OCCCCCCC,c1ccccc1,-0.26850951121281363
C=C(C)C(=O)OCCCCCCC,c1ccccc1,-0.24830048727474965
C=C(C)C(=O)OCCCCCCC,c1ccccc1,-0.22139695501671006
C=C(C)C(=O)OCCCCCCC,c1ccccc1,-0.18727565342649935
C=C(C)C(=O)OCCCCCCC,c1ccccc1,-0.1454133214919221
C=C(C)C(=O)OCCCCCCC,c1ccccc1,-0.09528669820078288
C=C(C)C(=O)OCCCCCCC,c1ccccc1,-0.03637252254088605
C=C(C)C(=O)OCCCCCCC,c1ccccc1,0.03185246649996363
C=C(C)C(=O)OCCCCCCC,c1ccccc1,0.10991152993396175
C=C(C)C(=O)OCCOC(=O)CC(=O)C,CCO,0.833090013153048
C=C(C)C(C)(C)C,CCO,-0.4950457266079024
C=C(C)C(C)=C,CCO,-0.5848835516275026
C=C(C)C(C)C,CCO,-0.5915223508893395
C=C(C)C(C)CCC,CCO,-0.3443066228615108
C=C(C)C=C,CCO,-0.6857513823634191
C=C(C)C=O,CCO,-0.3576264857351798
C=C(C)CC(C)(C)C,CCO,-0.5374028580848395
C=C(C)CCC,CCO,-0.5671652110429765
C=C(C)CCC(C)=C,CCO,-0.4722794847477353
C=C(C)CCCC,CCO,-0.5005068011635466
C=C(C)CCCCC,CCO,-0.4133635950498411
C=C(C)CCCCCC,CCO,-0.3269652071508114
C=C(C)CCCCCCC,CCO,-0.2415412947233991
C=C(C)[C@@H]1CC=C(C)CC1,C=CC(C)(O)CCC=C(C)C,0.40260218536922865
C=C(C)[C@@H]1CC=C(C)CC1,C=CC(C)(O)CCC=C(C)C,0.3243642931732742
C=C(C)[C@@H]1CC=C(C)CC1,C=CC(C)(O)CCC=C(C)C,0.2446896636542117
C=C(C)[C@@H]1CC=C(C)CC1,C=CC(C)(O)CCC=C(C)C,0.17228064585503397
C=C(C)[C@@H]1CC=C(C)CC1,C=CC(C)(O)CCC=C(C)C,0.10826521164847207
C=C(C)[C@@H]1CC=C(C)CC1,C=CC(C)(O)CCC=C(C)C,0.0529490156664453
C=C(C)[C@@H]1CC=C(C)CC1,C=CC(C)(O)CCC=C(C)C,0.005007629680833101
C=C(C)[C@@H]1CC=C(C)CC1,C=CC(C)(O)CCC=C(C)C,-0.03848095324566059
C=C(CC)CC,CCO,-0.586611935998508
C=C(CC)CCC,CCO,-0.500732149325751
C=C(CC)CCCC,CCO,-0.3501334871156318
C=C(Cl)C=C,CCO,-0.3196308161059131
C=C(Cl)CCl,CCO,-0.0512430325641259
C=C(Cl)Cl,CCO,-0.4012070103953375
C=C(c1ccccc1)CC,CCO,0.0008444326552692
C=C/C=C/C,CCO,-0.7085982332348915
C=C/C=C\C,CCO,-0.7085235845572366
C=C=C(C)C,CCO,-0.7111998508436927
C=C=CCC,CCO,-0.7084491208201682
C=C=CCCC,CCO,-0.6125771007784712
C=CC#N,CC(=O)N(C)C,-0.05704992992290113
C=CC#N,CC(=O)N(C)C,-0.08381650594189624
C=CC#N,CC(=O)N(C)C,-0.11769901768711775
C=CC#N,CC(=O)N(C)C,-0.15305818984888264
C=CC#N,CC(=O)N(C)C,-0.19296062755690785
C=CC#N,CC(=O)N(C)C,-0.23639701480383948
C=CC#N,CC(=O)N(C)C,-0.2818990452352439
C=CC#N,CC(=O)N(C)C,-0.33039183700487346
C=CC#N,CC(=O)N(C)C,-0.38520614465813136
C=CC#N,CC(=O)N(C)C,-0.4444801684675914
C=CC#N,CC(=O)N(C)C,-0.5070999888912966
C=CC#N,CC(=O)OC(C)C(C)C,-0.13051735362509942
C=CC#N,CC(=O)OC(C)C(C)C,-0.14937248428144756
C=CC#N,CC(=O)OC(C)C(C)C,-0.16902307897249144
C=CC#N,CC(=O)OC(C)C(C)C,-0.19610118612858266
C=CC#N,CC(=O)OC(C)C(C)C,-0.22718626816068463
C=CC#N,CC(=O)OC(C)C(C)C,-0.26093953803018916
C=CC#N,CC(=O)OC(C)C(C)C,-0.30006971265399635
C=CC#N,CC(=O)OC(C)C(C)C,-0.341320920708515
C=CC#N,CC(=O)OC(C)C(C)C,-0.3860229009157392
C=CC#N,CC(=O)OC(C)C(C)C,-0.43476161289224685
C=CC#N,CC(=O)OC(C)C(C)C,-0.48764602259900763
C=CC#N,CCCCCCCO,0.6788787946411899
C=CC#N,CCCCCCCO,0.5463811334249314
C=CC#N,CCCCCCCO,0.42132468176914895
C=CC#N,CCCCCCCO,0.2984814324912226
C=CC#N,CCCCCCCO,0.1778389577177938
C=CC#N,CCCCCCCO,0.059502847812011476
C=CC#N,CCCCCCCO,-0.06312241062720725
C=CC#N,CCCCCCCO,-0.1802735363295889
C=CC#N,CCCCCCCO,-0.29126567706277434
C=CC#N,CCCCCCCO,-0.39113916029899426
C=CC#N,CCCCCCCO,-0.4874760359035564
C=CC#N,CCCCCCO,0.573942922687431
C=CC#N,CCCCCCO,0.4393472398235246
C=CC#N,CCCCCCO,0.3130043224022577
C=CC#N,CCCCCCO,0.19336210444745125
C=CC#N,CCCCCCO,0.08174987815096456
C=CC#N,CCCCCCO,-0.02833597950823698
C=CC#N,CCCCCCO,-0.13419020593030243
C=CC#N,CCCCCCO,-0.23406812157917453
C=CC#N,CCCCCCO,-0.32665008569334
C=CC#N,CCCCCCO,-0.4085377327083113
C=CC#N,CCCCCCO,-0.4874760359035564
C=CC#N,CCCCCO,0.4671385440841925
C=CC#N,CCCCCO,0.32888005578423113
C=CC#N,CCCCCO,0.20843046578495392
C=CC#N,CCCCCO,0.09550223696354516
C=CC#N,CCCCCO,-0.009510287591799909
C=CC#N,CCCCCO,-0.10638004693870891
C=CC#N,CCCCCO,-0.19952637714233176
C=CC#N,CCCCCO,-0.28104612783308663
C=CC#N,CCCCCO,-0.3554535680448478
C=CC#N,CCCCCO,-0.4176371517659973
C=CC#N,CCCCCO,-0.48609071597983716
C=CC#N,CCCCO,0.3458237521114505
C=CC#N,CCCCO,0.2104370213747376
C=CC#N,CCCCO,0.09423467535928685
C=CC#N,CCCCO,-0.009465274358943851
C=CC#N,CCCCO,-0.10356706848603708
C=CC#N,CCCCO,-0.18858012102506713
C=CC#N,CCCCO,-0.26421551443839647
C=CC#N,CCCCO,-0.3310572174785171
C=CC#N,CCCCO,-0.38709725607768003
C=CC#N,CCCCO,-0.4329842924181006
C=CC#N,CCCCO,-0.4874760359035564
C=CC#N,CCCCOC(C)=O,-0.1977504560026387
C=CC#N,CCCCOC(C)=O,-0.2136130727084413
C=CC#N,CCCCOC(C)=O,-0.23169164518669827
C=CC#N,CCCCOC(C)=O,-0.25206622264103984
C=CC#N,CCCCOC(C)=O,-0.2757470439834429
C=CC#N,CCCCOC(C)=O,-0.3041044100032219
C=CC#N,CCCCOC(C)=O,-0.33562087062640605
C=CC#N,CCCCOC(C)=O,-0.3718672946954145
C=CC#N,CCCCOC(C)=O,-0.41056327518967484
C=CC#N,CCCCOC(C)=O,-0.45360187302046406
C=CC#N,CCCCOC(C)=O,-0.4905868557819925
C=CC#N,CCCO,0.23747486952303123
C=CC#N,CCCO,0.10616412854552869
C=CC#N,CCCO,-0.0074154460067214
C=CC#N,CCCO,-0.10311953326939355
C=CC#N,CCCO,-0.19005965837858282
C=CC#N,CCCO,-0.2615259278262925
C=CC#N,CCCO,-0.3276034657098608
C=CC#N,CCCO,-0.38273655704360215
C=CC#N,CCCO,-0.42781104427480177
C=CC#N,CCCO,-0.46325469254192675
C=CC#N,CCCO,-0.4874760359035564
