MolFrac_1,T
0.3042,298.15
0.4308,298.15
0.5429,298.15
0.6534,298.15
0.7355,298.15
0.7944,298.15
0.8803,298.15
0.953,298.15
1.0,298.15
0.0,313.15
0.1299,313.15
0.2248,313.15
0.3042,313.15
0.4308,313.15
0.5429,313.15
0.6534,313.15
0.7355,313.15
0.7944,313.15
0.8803,313.15
0.953,313.15
1.0,313.15
0.0,298.15
0.0992,298.15
0.222,298.15
0.3233,298.15
0.4207,298.15
0.5408,298.15
0.6135,298.15
0.6805,298.15
0.7482,298.15
0.8134,298.15
0.9067,298.15
1.0,298.15
0.0,313.15
0.0992,313.15
0.222,313.15
0.3233,313.15
0.4207,313.15
0.5408,313.15
0.6135,313.15
0.6805,313.15
0.7482,313.15
0.8134,313.15
0.9067,313.15
1.0,313.15
0.0,298.15
0.1059,298.15
0.1638,298.15
0.2471,298.15
0.3504,298.15
0.4165,298.15
0.4824,298.15
0.5572,298.15
0.6646,298.15
0.7494,298.15
0.8666,298.15
1.0,298.15
0.0,313.15
0.1059,313.15
0.1638,313.15
0.2471,313.15
0.3504,313.15
0.4165,313.15
0.4824,313.15
0.5572,313.15
0.6646,313.15
0.7494,313.15
0.8666,313.15
1.0,313.15
0.0,298.15
0.102,298.15
0.1981,298.15
0.279,298.15
0.3596,298.15
0.4741,298.15
0.6028,298.15
0.6867,298.15
0.7678,298.15
0.8503,298.15
0.9327,298.15
1.0,298.15
0.0,313.15
0.102,313.15
0.1981,313.15
0.279,313.15
0.3596,313.15
0.4741,313.15
0.6028,313.15
0.6867,313.15
0.7678,313.15
0.8503,313.15
0.9327,313.15
1.0,313.15
0.0,303.15
0.0705,303.15
0.1467,303.15
0.2271,303.15
0.3141,303.15
0.4073,303.15
0.5006,303.15
0.6085,303.15
0.728,303.15
0.8573,303.15
1.0,303.15
0.0,313.15
0.0705,313.15
0.1467,313.15
0.2271,313.15
0.3141,313.15
0.4073,313.15
0.5006,313.15
0.6085,313.15
0.728,313.15
0.8573,313.15
1.0,313.15
0.0,303.15
0.0719,303.15
0.1499,303.15
0.2334,303.15
0.3222,303.15
0.4137,303.15
0.509,303.15
0.6182,303.15
0.7358,303.15
0.8603,303.15
1.0,303.15
0.0,313.15
0.0719,313.15
0.1499,313.15
0.2334,313.15
0.3222,313.15
0.4137,313.15
0.509,313.15
0.6182,313.15
0.7358,313.15
0.8603,313.15
1.0,313.15
0.0,303.15
0.0669,303.15
0.1372,303.15
0.2148,303.15
0.2975,303.15
0.3897,303.15
0.4843,303.15
0.5939,303.15
0.713,303.15
0.8486,303.15
1.0,303.15
0.0,313.15
0.0669,313.15
0.1372,313.15
0.2148,313.15
0.2975,313.15
0.3897,313.15
0.4843,313.15
0.5939,313.15
0.713,313.15
0.8486,313.15
1.0,313.15
0.0,303.15
0.0773,303.15
0.1534,303.15
0.2362,303.15
0.3252,303.15
0.4217,303.15
0.5176,303.15
0.6241,303.15
0.7379,303.15
0.8662,303.15
1.0,303.15
0.0,313.15
0.0773,313.15
0.1534,313.15
0.2362,313.15
0.3252,313.15
0.4217,313.15
0.5176,313.15
0.6241,313.15
0.7379,313.15
0.8662,313.15
1.0,313.15
0.0,303.15
0.1127,303.15
0.2209,303.15
0.3251,303.15
0.429,303.15
0.5302,303.15
0.6213,303.15
0.7199,303.15
0.8144,303.15
0.9082,303.15
1.0,303.15
0.0,313.15
0.1127,313.15
0.2209,313.15
0.3251,313.15
0.429,313.15
0.5302,313.15
0.6213,313.15
0.7199,313.15
0.8144,313.15
0.9082,313.15
1.0,313.15
0.0,303.15
0.1256,303.15
0.2427,303.15
0.355,303.15
0.4602,303.15
0.5572,303.15
0.6486,303.15
0.7454,303.15
0.8333,303.15
0.9166,303.15
1.0,303.15
0.0,313.15
0.1256,313.15
0.2427,313.15
0.355,313.15
0.4602,313.15
0.5572,313.15
0.6486,313.15
0.7454,313.15
0.8333,313.15
0.9166,313.15
1.0,313.15
0.0,303.15
0.0946,303.15
0.1898,303.15
0.2861,303.15
0.386,303.15
0.4823,303.15
0.5819,303.15
0.6825,303.15
0.7877,303.15
0.8917,303.15
1.0,303.15
0.0,313.15
0.0946,313.15
0.1898,313.15
0.2861,313.15
0.386,313.15
0.4823,313.15
0.5819,313.15
0.6825,313.15
0.7877,313.15
0.8917,313.15
1.0,313.15
0.0,303.15
0.0744,303.15
0.1523,303.15
0.2344,303.15
0.3214,303.15
0.418,303.15
0.5133,303.15
0.6186,303.15
0.737,303.15
0.8638,303.15
1.0,303.15
0.0,313.15
0.0744,313.15
0.1523,313.15
0.2344,313.15
0.3214,313.15
0.418,313.15
0.5133,313.15
0.6186,313.15
0.737,313.15
0.8638,313.15
1.0,313.15
0.0,303.15
0.0859,303.15
0.1728,303.15
0.2643,303.15
0.3589,303.15
0.4562,303.15
0.5517,303.15
0.6575,303.15
0.7664,303.15
0.8794,303.15
1.0,303.15
0.0,313.15
0.0859,313.15
0.1728,313.15
0.2643,313.15
0.3589,313.15
0.4562,313.15
0.5517,313.15
0.6575,313.15
0.7664,313.15
0.8794,313.15
1.0,313.15
0.0,303.15
0.0869,303.15
0.176,303.15
0.2669,303.15
0.3636,303.15
0.4616,303.15
0.5586,303.15
0.6631,303.15
0.7718,303.15
0.8792,303.15
1.0,303.15
0.0,313.15
0.0869,313.15
0.176,313.15
0.2669,313.15
0.3636,313.15
0.4616,313.15
0.5586,313.15
0.6631,313.15
0.7718,313.15
0.8792,313.15
1.0,313.15
0.0,298.15
0.0904,298.15
0.1786,298.15
0.2746,298.15
0.37,298.15
0.4671,298.15
0.5675,298.15
0.672,298.15
0.7729,298.15
0.8848,298.15
1.0,298.15
0.0,303.15
0.0904,303.15
0.1786,303.15
0.2746,303.15
0.37,303.15
0.4671,303.15
0.5675,303.15
0.672,303.15
0.7729,303.15
0.8848,303.15
1.0,303.15
0.0,308.15
0.0904,308.15
0.1786,308.15
0.2746,308.15
0.37,308.15
0.4671,308.15
0.5675,308.15
0.672,308.15
0.7729,308.15
0.8848,308.15
1.0,308.15
0.0,313.15
0.0904,313.15
0.1786,313.15
0.2746,313.15
0.37,313.15
0.4671,313.15
0.5675,313.15
0.672,313.15
0.7729,313.15
0.8848,313.15
1.0,313.15
0.0,298.15
0.0703,298.15
0.1461,298.15
0.2264,298.15
0.3112,298.15
0.4036,298.15
0.4995,298.15
0.6079,298.15
0.7264,298.15
0.8541,298.15
1.0,298.15
0.0,303.15
0.0703,303.15
0.1461,303.15
0.2264,303.15
0.3112,303.15
0.4036,303.15
0.4995,303.15
0.6079,303.15
0.7264,303.15
0.8541,303.15
1.0,303.15
0.0,308.15
0.0703,308.15
0.1461,308.15
0.2264,308.15
0.3112,308.15
0.4036,308.15
0.4995,308.15
0.6079,308.15
0.7264,308.15
0.8541,308.15
1.0,308.15
0.0,313.15
0.0703,313.15
0.1461,313.15
0.2264,313.15
0.3112,313.15
0.4036,313.15
0.4995,313.15
0.6079,313.15
0.7264,313.15
0.8541,313.15
1.0,313.15
0.0,298.15
0.0814,298.15
0.165,298.15
0.2509,298.15
0.3438,298.15
0.4391,298.15
0.5412,298.15
0.6451,298.15
0.7589,298.15
0.8707,298.15
1.0,298.15
0.0,303.15
0.0814,303.15
0.165,303.15
0.2509,303.15
0.3438,303.15
0.4391,303.15
0.5412,303.15
0.6451,303.15
0.7589,303.15
0.8707,303.15
1.0,303.15
0.0,308.15
0.0814,308.15
0.165,308.15
0.2509,308.15
0.3438,308.15
0.4391,308.15
0.5412,308.15
0.6451,308.15
0.7589,308.15
0.8707,308.15
1.0,308.15
0.0,313.15
0.0814,313.15
0.165,313.15
0.2509,313.15
0.3438,313.15
0.4391,313.15
0.5412,313.15
0.6451,313.15
0.7589,313.15
0.8707,313.15
1.0,313.15
0.0,298.15
0.0808,298.15
0.1652,298.15
0.2542,298.15
0.349,298.15
0.4451,298.15
0.5459,298.15
0.65,298.15
0.7613,298.15
0.8771,298.15
1.0,298.15
0.0,303.15
0.0808,303.15
0.1652,303.15
0.2542,303.15
0.349,303.15
0.4451,303.15
0.5459,303.15
0.65,303.15
0.7613,303.15
0.8771,303.15
1.0,303.15
0.0,308.15
0.0808,308.15
0.1652,308.15
0.2542,308.15
0.349,308.15
0.4451,308.15
0.5459,308.15
0.65,308.15
0.7613,308.15
0.8771,308.15
1.0,308.15
0.0,313.15
0.0808,313.15
0.1652,313.15
0.2542,313.15
0.349,313.15
0.4451,313.15
0.5459,313.15
0.65,313.15
0.7613,313.15
0.8771,313.15
1.0,313.15
0.0,293.15
0.0256,293.15
0.0558,293.15
0.092,293.15
0.1362,293.15
0.1913,293.15
0.2619,293.15
0.3556,293.15
0.4862,293.15
0.6804,293.15
1.0,293.15
0.0,303.15
0.0256,303.15
0.0558,303.15
0.092,303.15
0.1362,303.15
0.1913,303.15
0.2619,303.15
0.3556,303.15
0.4862,303.15
0.6804,303.15
1.0,303.15
0.0,313.15
0.0256,313.15
0.0558,313.15
0.092,313.15
0.1362,313.15
0.1913,313.15
0.2619,313.15
0.3556,313.15
0.4862,313.15
0.6804,313.15
1.0,313.15
0.0,323.15
0.0256,323.15
0.0558,323.15
0.092,323.15
0.1362,323.15
0.1913,323.15
0.2619,323.15
0.3556,323.15
0.4862,323.15
0.6804,323.15
1.0,323.15
0.3989999999999999,323.15
0.3989999999999999,323.15
0.3989999999999999,323.15
0.3989999999999999,323.15
0.7140000000000001,323.15
0.7140000000000001,323.15
0.7140000000000001,323.15
0.7140000000000001,323.15
0.4529999999999999,323.15
0.757,323.15
0.4529999999999999,323.15
0.4529999999999999,323.15
0.4529999999999999,323.15
0.757,323.15
0.757,323.15
0.757,323.15
0.2789999999999999,323.15
0.2789999999999999,323.15
0.2789999999999999,323.15
0.594,323.15
0.594,323.15
0.594,323.15
0.594,323.15
0.246,298.15
0.206,298.15
0.17,298.15
0.129,298.15
0.092,298.15
0.0579999999999999,298.15
0.035,298.15
0.018,298.15
0.0,298.15
0.246,303.15
0.206,303.15
0.17,303.15
0.129,303.15
0.092,303.15
0.0579999999999999,303.15
0.035,303.15
0.018,303.15
0.0,303.15
0.246,308.15
0.206,308.15
0.17,308.15
0.129,308.15
0.092,308.15
0.0579999999999999,308.15
0.035,308.15
0.018,308.15
0.0,308.15
0.246,313.15
0.206,313.15
0.17,313.15
0.129,313.15
0.092,313.15
0.0579999999999999,313.15
0.035,313.15
0.018,313.15
0.0,313.15
0.246,318.15
0.206,318.15
0.17,318.15
0.129,318.15
0.092,318.15
0.0579999999999999,318.15
0.035,318.15
0.018,318.15
0.0,318.15
0.246,323.15
0.206,323.15
0.17,323.15
0.129,323.15
0.092,323.15
0.0579999999999999,323.15
0.035,323.15
0.018,323.15
0.0,323.15
0.0,293.15
0.0728,293.15
0.1508,293.15
0.2354,293.15
0.3199,293.15
0.4141,293.15
0.5135,293.15
0.6225,293.15
0.7384,293.15
0.863,293.15
1.0,293.15
0.0,303.15
0.0728,303.15
0.1508,303.15
0.2354,303.15
0.3199,303.15
0.4141,303.15
0.5135,303.15
0.6225,303.15
0.7384,303.15
0.863,303.15
1.0,303.15
0.0,313.15
0.0728,313.15
0.1508,313.15
0.2354,313.15
0.3199,313.15
0.4141,313.15
0.5135,313.15
0.6225,313.15
0.7384,313.15
0.863,313.15
1.0,313.15
0.0,323.15
0.0728,323.15
0.1508,323.15
0.2354,323.15
0.3199,323.15
0.4141,323.15
0.5135,323.15
0.6225,323.15
0.7384,323.15
0.863,323.15
1.0,323.15
0.0,293.15
0.1012,293.15
0.2002,293.15
0.3004,293.15
0.4003,293.15
0.4998,293.15
0.6003,293.15
0.7,293.15
0.7997,293.15
0.8994,293.15
1.0,293.15
0.0,303.15
0.1012,303.15
0.2002,303.15
0.3004,303.15
0.4003,303.15
0.4998,303.15
0.6003,303.15
0.7,303.15
0.7997,303.15
0.8994,303.15
1.0,303.15
0.0,313.15
0.1012,313.15
0.2002,313.15
0.3004,313.15
0.4003,313.15
0.4998,313.15
0.6003,313.15
0.7,313.15
0.7997,313.15
0.8994,313.15
1.0,313.15
0.0,323.15
0.1012,323.15
0.2002,323.15
0.3004,323.15
0.4003,323.15
0.4998,323.15
0.6003,323.15
0.7,323.15
0.7997,323.15
0.8994,323.15
1.0,323.15
0.55,308.15
0.55,313.15
0.55,323.15
0.705,293.15
0.705,298.15
0.705,303.15
0.705,308.15
0.705,313.15
0.705,323.15
0.85,298.15
0.85,303.15
0.85,308.15
0.85,313.15
0.85,323.15
1.0,303.15
1.0,308.15
1.0,313.15
1.0,323.15
0.03,293.15
0.03,298.15
0.03,303.15
0.03,308.15
0.03,313.15
0.03,318.15
0.03,323.15
0.09,293.15
0.09,298.15
0.09,303.15
0.09,308.15
0.09,313.15
0.09,318.15
0.09,323.15
0.17,293.15
0.17,298.15
0.17,303.15
0.17,308.15
0.17,313.15
0.17,318.15
0.17,323.15
0.2,293.15
0.2,298.15
0.2,303.15
0.2,308.15
0.2,313.15
0.2,318.15
0.2,323.15
0.32,293.15
0.32,298.15
0.32,303.15
0.32,308.15
0.32,313.15
0.32,318.15
0.32,323.15
0.4,293.15
0.4,298.15
0.4,303.15
0.4,308.15
0.4,313.15
0.4,318.15
0.4,323.15
0.522,293.15
0.522,298.15
0.522,303.15
0.522,308.15
0.522,313.15
0.522,318.15
0.522,323.15
0.589,293.15
0.589,298.15
0.589,303.15
0.589,308.15
0.589,313.15
0.589,318.15
0.589,323.15
0.721,293.15
0.721,298.15
0.721,303.15
0.721,308.15
0.721,313.15
0.721,318.15
0.721,323.15
0.777,293.15
0.777,298.15
0.777,303.15
0.777,308.15
0.777,313.15
0.777,318.15
0.777,323.15
0.04,293.15
0.04,298.15
0.04,303.15
0.04,308.15
0.04,313.15
0.04,318.15
0.04,323.15
0.11,293.15
0.11,298.15
0.11,303.15
0.11,308.15
0.11,313.15
0.11,318.15
0.11,323.15
0.18,293.15
0.18,298.15
0.18,303.15
0.18,308.15
0.18,313.15
0.18,318.15
0.18,323.15
0.24,293.15
0.24,298.15
0.24,303.15
0.24,308.15
0.24,313.15
0.24,318.15
0.24,323.15
0.34,293.15
0.34,298.15
0.34,303.15
0.34,308.15
0.34,313.15
0.34,318.15
0.34,323.15
0.43,293.15
0.43,298.15
0.43,303.15
0.43,308.15
0.43,313.15
0.43,318.15
0.43,323.15
0.47,293.15
0.47,298.15
0.47,303.15
0.47,308.15
0.47,313.15
0.47,318.15
0.47,323.15
0.596,293.15
0.596,298.15
0.596,303.15
0.596,308.15
0.596,313.15
0.596,318.15
0.596,323.15
0.6829999999999999,293.15
0.6829999999999999,298.15
0.6829999999999999,303.15
0.6829999999999999,308.15
0.6829999999999999,313.15
0.6829999999999999,318.15
0.6829999999999999,323.15
0.7490000000000001,293.15
0.7490000000000001,298.15
0.7490000000000001,303.15
0.7490000000000001,308.15
0.7490000000000001,313.15
0.7490000000000001,318.15
0.7490000000000001,323.15
0.772,293.15
0.772,298.15
0.772,303.15
0.772,308.15
0.772,313.15
0.772,318.15
0.772,323.15
0.0,293.15
0.1,293.15
0.2,293.15
0.3,293.15
0.4,293.15
0.501,293.15
0.602,293.15
0.701,293.15
0.8009999999999999,293.15
0.9,293.15
1.0,293.15
0.0,298.15
0.1,298.15
0.2,298.15
0.3,298.15
0.4,298.15
0.501,298.15
0.602,298.15
0.701,298.15
0.8009999999999999,298.15
0.9,298.15
1.0,298.15
0.0,303.15
0.1,303.15
0.2,303.15
0.3,303.15
0.4,303.15
0.501,303.15
0.602,303.15
0.701,303.15
0.8009999999999999,303.15
0.9,303.15
1.0,303.15
0.0,308.15
0.1,308.15
0.2,308.15
0.3,308.15
0.4,308.15
0.501,308.15
0.602,308.15
0.701,308.15
0.8009999999999999,308.15
0.9,308.15
1.0,308.15
0.0,313.15
0.1,313.15
0.2,313.15
0.3,313.15
0.4,313.15
0.501,313.15
0.602,313.15
0.701,313.15
0.8009999999999999,313.15
0.9,313.15
1.0,313.15
0.0,318.15
0.1,318.15
0.2,318.15
0.3,318.15
0.4,318.15
0.501,318.15
0.602,318.15
0.701,318.15
0.8009999999999999,318.15
0.9,318.15
1.0,318.15
0.0,323.15
0.1,323.15
0.2,323.15
0.3,323.15
0.4,323.15
0.501,323.15
0.602,323.15
0.701,323.15
0.8009999999999999,323.15
0.9,323.15
1.0,323.15
0.0,293.15
0.1009999999999999,293.15
0.2,293.15
0.3,293.15
0.401,293.15
0.5,293.15
0.6,293.15
0.7,293.15
0.8009999999999999,293.15
0.901,293.15
1.0,293.15
0.0,298.15
0.1009999999999999,298.15
0.2,298.15
0.3,298.15
0.401,298.15
0.5,298.15
0.6,298.15
0.7,298.15
0.8009999999999999,298.15
0.901,298.15
1.0,298.15
0.0,303.15
0.1009999999999999,303.15
0.2,303.15
0.3,303.15
0.401,303.15
0.5,303.15
0.6,303.15
0.7,303.15
0.8009999999999999,303.15
0.901,303.15
1.0,303.15
0.0,308.15
0.1009999999999999,308.15
0.2,308.15
0.3,308.15
0.401,308.15
0.5,308.15
0.6,308.15
0.7,308.15
0.8009999999999999,308.15
0.901,308.15
1.0,308.15
0.0,313.15
0.1009999999999999,313.15
0.2,313.15
0.3,313.15
0.401,313.15
0.5,313.15
0.6,313.15
0.7,313.15
0.8009999999999999,313.15
0.901,313.15
1.0,313.15
0.0,318.15
0.1009999999999999,318.15
0.2,318.15
0.3,318.15
0.401,318.15
0.5,318.15
0.6,318.15
0.7,318.15
0.8009999999999999,318.15
0.901,318.15
1.0,318.15
0.0,323.15
0.1009999999999999,323.15
0.2,323.15
0.3,323.15
0.401,323.15
0.5,323.15
0.6,323.15
0.7,323.15
0.8009999999999999,323.15
0.901,323.15
1.0,323.15
0.0,293.15
0.1,293.15
0.2,293.15
0.301,293.15
0.4,293.15
0.5,293.15
0.599,293.15
0.701,293.15
0.8,293.15
0.9,293.15
1.0,293.15
0.0,298.15
0.1,298.15
0.2,298.15
0.301,298.15
0.4,298.15
0.5,298.15
0.599,298.15
0.701,298.15
0.8,298.15
0.9,298.15
1.0,298.15
0.0,303.15
0.1,303.15
0.2,303.15
0.301,303.15
0.4,303.15
0.5,303.15
0.599,303.15
0.701,303.15
0.8,303.15
0.9,303.15
1.0,303.15
0.0,308.15
0.1,308.15
0.2,308.15
0.301,308.15
0.4,308.15
0.5,308.15
0.599,308.15
0.701,308.15
0.8,308.15
0.9,308.15
1.0,308.15
0.0,313.15
0.1,313.15
0.2,313.15
0.301,313.15
0.4,313.15
0.5,313.15
0.599,313.15
0.701,313.15
0.8,313.15
0.9,313.15
1.0,313.15
0.0,318.15
0.1,318.15
0.2,318.15
0.301,318.15
0.4,318.15
0.5,318.15
0.599,318.15
0.701,318.15
0.8,318.15
0.9,318.15
1.0,318.15
0.0,323.15
0.1,323.15
0.2,323.15
0.301,323.15
0.4,323.15
0.5,323.15
0.599,323.15
0.701,323.15
0.8,323.15
0.9,323.15
1.0,323.15
0.0,293.15
0.0502,293.15
0.1,293.15
0.1498,293.15
0.1998,293.15
0.2499,293.15
0.2998,293.15
0.35,293.15
0.4,293.15
0.4501,293.15
0.5,293.15
0.5499,293.15
0.6,293.15
0.65,293.15
0.7,293.15
0.7499,293.15
0.7999,293.15
0.85,293.15
0.9,293.15
0.95,293.15
1.0,293.15
0.0,303.15
0.0502,303.15
0.1,303.15
0.1498,303.15
0.1998,303.15
0.2499,303.15
0.2998,303.15
0.35,303.15
0.4,303.15
0.4501,303.15
0.5,303.15
0.5499,303.15
0.6,303.15
0.65,303.15
0.7,303.15
0.7499,303.15
0.7999,303.15
0.85,303.15
0.9,303.15
0.95,303.15
1.0,303.15
0.0,313.15
0.0502,313.15
0.1,313.15
0.1498,313.15
0.1998,313.15
0.2499,313.15
0.2998,313.15
0.35,313.15
0.4,313.15
0.4501,313.15
0.5,313.15
0.5499,313.15
0.6,313.15
0.65,313.15
0.7,313.15
0.7499,313.15
0.7999,313.15
0.85,313.15
0.9,313.15
0.95,313.15
1.0,313.15
0.0,323.15
0.0502,323.15
0.1,323.15
0.1498,323.15
0.1998,323.15
0.2499,323.15
0.2998,323.15
0.35,323.15
0.4,323.15
0.4501,323.15
0.5,323.15
0.5499,323.15
0.6,323.15
0.65,323.15
0.7,323.15
0.7499,323.15
0.7999,323.15
0.85,323.15
0.9,323.15
0.95,323.15
1.0,323.15
0.0,293.15
0.05,293.15
0.1,293.15
0.1504,293.15
0.1999,293.15
0.2502,293.15
0.3003,293.15
0.3499,293.15
0.3998,293.15
0.45,293.15
0.5001,293.15
0.55,293.15
0.5999,293.15
0.65,293.15
0.6997,293.15
0.75,293.15
0.7999,293.15
0.8496,293.15
0.8998,293.15
0.95,293.15
1.0,293.15
0.0,303.15
0.05,303.15
0.1,303.15
0.1504,303.15
0.1999,303.15
0.2502,303.15
0.3003,303.15
0.3499,303.15
0.3998,303.15
0.45,303.15
0.5001,303.15
0.55,303.15
0.5999,303.15
0.65,303.15
0.6997,303.15
0.75,303.15
0.7999,303.15
0.8496,303.15
0.8998,303.15
0.95,303.15
1.0,303.15
0.0,313.15
0.05,313.15
0.1,313.15
0.1504,313.15
0.1999,313.15
0.2502,313.15
0.3003,313.15
0.3499,313.15
0.3998,313.15
0.45,313.15
0.5001,313.15
0.55,313.15
0.5999,313.15
0.65,313.15
0.6997,313.15
0.75,313.15
0.7999,313.15
0.8496,313.15
0.8998,313.15
0.95,313.15
1.0,313.15
0.0,323.15
0.05,323.15
0.1,323.15
0.1504,323.15
0.1999,323.15
0.2502,323.15
0.3003,323.15
0.3499,323.15
0.3998,323.15
0.45,323.15
0.5001,323.15
0.55,323.15
0.5999,323.15
0.65,323.15
0.6997,323.15
0.75,323.15
0.7999,323.15
0.8496,323.15
0.8998,323.15
0.95,323.15
1.0,323.15
0.0,293.15
0.05,293.15
0.1001,293.15
0.1502,293.15
0.2001,293.15
0.25,293.15
0.3,293.15
0.3498,293.15
0.4001,293.15
0.45,293.15
0.5,293.15
0.5501,293.15
0.6001,293.15
0.65,293.15
0.6999,293.15
0.7502,293.15
0.8,293.15
0.85,293.15
0.9,293.15
0.95,293.15
1.0,293.15
0.0,303.15
0.05,303.15
0.1001,303.15
0.1502,303.15
0.2001,303.15
0.25,303.15
0.3,303.15
0.3498,303.15
0.4001,303.15
0.45,303.15
0.5,303.15
0.5501,303.15
0.6001,303.15
0.65,303.15
0.6999,303.15
0.7502,303.15
0.8,303.15
0.85,303.15
0.9,303.15
0.95,303.15
1.0,303.15
0.0,313.15
0.05,313.15
0.1001,313.15
0.1502,313.15
0.2001,313.15
0.25,313.15
0.3,313.15
0.3498,313.15
0.4001,313.15
0.45,313.15
0.5,313.15
0.5501,313.15
0.6001,313.15
0.65,313.15
0.6999,313.15
0.7502,313.15
0.8,313.15
0.85,313.15
0.9,313.15
0.95,313.15
1.0,313.15
0.0,323.15
0.05,323.15
0.1001,323.15
0.1502,323.15
0.2001,323.15
0.25,323.15
0.3,323.15
0.3498,323.15
0.4001,323.15
0.45,323.15
0.5,323.15
0.5501,323.15
0.6001,323.15
0.65,323.15
0.6999,323.15
0.7502,323.15
0.8,323.15
0.85,323.15
0.9,323.15
0.95,323.15
1.0,323.15
0.00359,298.15
0.007154,298.15
0.01069,298.15
0.0142099999999999,298.15
0.017696,298.15
0.021161,298.15
0.00359,298.15
0.007154,298.15
0.01069,298.15
0.0142099999999999,298.15
0.017696,298.15
0.021161,298.15
0.00359,298.15
0.007154,298.15
0.01069,298.15
0.0142099999999999,298.15
0.017696,298.15
0.021161,298.15
0.00359,298.15
0.007154,298.15
0.01069,298.15
0.0142099999999999,298.15
0.017696,298.15
0.021161,298.15
0.01,293.15
0.01,298.15
0.01,303.15
0.01,308.15
0.01,313.15
0.01,318.15
0.01,323.15
0.17,293.15
0.17,298.15
0.17,303.15
0.17,308.15
0.17,313.15
0.17,318.15
0.17,323.15
0.22,293.15
0.22,298.15
0.22,303.15
0.22,308.15
0.22,313.15
0.22,318.15
0.22,323.15
0.38,293.15
0.38,298.15
0.38,303.15
0.38,308.15
0.38,313.15
0.38,318.15
0.38,323.15
0.5,293.15
0.5,298.15
0.5,303.15
0.5,308.15
0.5,313.15
0.5,318.15
0.5,323.15
0.58,293.15
0.58,298.15
0.58,303.15
0.58,308.15
0.58,313.15
0.58,318.15
0.58,323.15
0.632,293.15
0.632,298.15
0.632,303.15
0.632,308.15
0.632,313.15
0.632,318.15
0.632,323.15
0.6729999999999999,293.15
0.6729999999999999,298.15
0.6729999999999999,303.15
0.6729999999999999,308.15
0.6729999999999999,313.15
0.6729999999999999,318.15
0.6729999999999999,323.15
0.8640000000000001,293.15
0.8640000000000001,298.15
0.8640000000000001,303.15
0.8640000000000001,308.15
0.8640000000000001,313.15
0.8640000000000001,318.15
0.8640000000000001,323.15
0.43,293.15
0.43,298.15
0.43,303.15
0.43,308.15
0.43,313.15
0.43,318.15
0.43,323.15
0.55,293.15
0.55,298.15
0.55,303.15
0.55,308.15
0.55,313.15
0.55,318.15
0.55,323.15
0.7,293.15
0.7,298.15
0.7,303.15
0.7,308.15
0.7,313.15
0.7,318.15
0.7,323.15
0.75,293.15
0.75,298.15
0.75,303.15
0.75,308.15
0.75,313.15
0.75,318.15
0.75,323.15
0.0,303.15
0.1,303.15
0.201,303.15
0.301,303.15
0.401,303.15
0.501,303.15
0.601,303.15
0.701,303.15
0.8009999999999999,303.15
0.9,303.15
1.0,303.15
0.0,313.15
0.1,313.15
0.201,313.15
0.301,313.15
0.401,313.15
0.501,313.15
0.601,313.15
0.701,313.15
0.8009999999999999,313.15
0.9,313.15
1.0,313.15
0.0,323.15
0.1,323.15
0.201,323.15
0.301,323.15
0.401,323.15
0.501,323.15
0.601,323.15
0.701,323.15
0.8009999999999999,323.15
0.9,323.15
1.0,323.15
0.0697,293.15
0.0811,293.15
0.1686,293.15
0.2571,293.15
0.3498,293.15
0.4488,293.15
0.545,293.15
0.6533,293.15
0.7606,293.15
0.8777,293.15
0.0697,303.15
0.0811,303.15
0.1686,303.15
0.2571,303.15
0.3498,303.15
0.4488,303.15
0.545,303.15
0.6533,303.15
0.7606,303.15
0.8777,303.15
0.0697,313.15
0.0811,313.15
0.1686,313.15
0.2571,313.15
0.3498,313.15
0.4488,313.15
0.545,313.15
0.6533,313.15
0.7606,313.15
0.8777,313.15
0.0697,323.15
0.0811,323.15
0.1686,323.15
0.2571,323.15
0.3498,323.15
0.4488,323.15
0.545,323.15
0.6533,323.15
0.7606,323.15
0.8777,323.15
0.4996,293.15
0.6,293.15
0.6954,293.15
0.7937,293.15
0.8997,293.15
0.0807,303.15
0.0999,303.15
0.2,303.15
0.2994,303.15
0.4014,303.15
0.4996,303.15
0.6,303.15
0.6954,303.15
0.7937,303.15
0.8997,303.15
0.0807,313.15
0.0999,313.15
0.2,313.15
0.2994,313.15
0.4014,313.15
0.4996,313.15
0.6,313.15
0.6954,313.15
0.7937,313.15
0.8997,313.15
0.0807,323.15
0.0999,323.15
0.2,323.15
0.2994,323.15
0.4014,323.15
0.4996,323.15
0.6,323.15
0.6954,323.15
0.7937,323.15
0.8997,323.15
0.4014,293.15
0.0807,293.15
0.0999,293.15
0.2,293.15
0.2994,293.15
0.0968,293.15
0.1216,293.15
0.2366,293.15
0.347,293.15
0.4526,293.15
0.5534,293.15
0.6498,293.15
0.7432,293.15
0.832,293.15
0.917,293.15
0.0968,303.15
0.1216,303.15
0.2366,303.15
0.347,303.15
0.4526,303.15
0.5534,303.15
0.6498,303.15
0.7432,303.15
0.832,303.15
0.917,303.15
0.0968,313.15
0.1216,313.15
0.2366,313.15
0.347,313.15
0.4526,313.15
0.5534,313.15
0.6498,313.15
0.7432,313.15
0.832,313.15
0.917,313.15
0.0968,323.15
0.1216,323.15
0.2366,323.15
0.347,323.15
0.4526,323.15
0.5534,323.15
0.6498,323.15
0.7432,323.15
0.832,323.15
0.917,323.15
